"","MATINH","MAHUYEN","MAXA","MADIABAN","IDHO","ws_method","ws_area_unit","ws_rate_ha","certified","rice_name","KYDIEUTRA","dummy_1m","dummy_1r","dummy_1m1r","n_app_fert","sum_fert","dummy_2r_fert","dummy_2r_app","dummy_2r","n_app_drug","n_app_insect_fungi","n_insect","n_fungi","dummy_3r_n_app","dummy_3r_stage","dummy_3r","water_source","pipe","n_drydown","dummy_4r","store_method","harvest_combine","harvest_strawbaler","harvest_manual","harvest_other","timing","moisture","dry_method","dummy_5r","dummy_1m2r","dummy_1m3r","dummy_1m4r","dummy_1m5r"
"12454",1,279,10186,17,10186017006,1,2,83.3333333333333,1,"tbr225",4,1,1,1,2,44.44,1,0,0,2,1,1,0,1,0,NA,2,NA,1,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"12455",1,279,10186,17,10186017013,6,2,69.4444444444444,1,"thiên ưu 8",4,1,1,1,2,33.34,1,0,0,1,1,1,0,1,0,NA,1,NA,0,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"12456",1,279,10192,6,10192006007,4,2,83.3333333333333,1,"tbr225",4,1,1,1,2,138.89,0,0,0,2,2,2,0,1,0,NA,1,NA,2,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"12457",1,279,10240,12,10240012006,99,NA,NA,99,"bắc thơm",4,0,NA,0,1,0,1,0,0,0,0,0,0,1,NA,NA,1,NA,0,0,3,0,0,0,0,3,2,2,0,0,0,0,0
"12458",1,281,10384,4,10384004002,5,2,27.7777777777778,1,"j02",4,1,1,1,3,105.55,0,1,0,0,0,0,0,1,NA,NA,1,NA,0,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"12459",1,281,10384,4,10384004010,5,2,27.7777777777778,1,"j02",4,1,1,1,3,105.55,0,1,0,2,2,2,0,1,0,NA,1,NA,0,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"12460",1,281,10384,4,10384004015,5,2,555.555555555556,1,"bắc thơm",4,1,0,0,2,166.67,0,0,0,1,1,1,0,1,0,NA,1,NA,0,0,2,1,0,0,0,3,1,3,0,0,0,0,0
"12461",1,282,10459,4,10459004001,5,2,27.7777777777778,2,"bắc thơm",4,0,1,0,2,11.67,1,0,0,2,1,1,0,1,0,NA,1,NA,1,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"12462",1,282,10459,4,10459004002,5,2,27.7777777777778,2,"bắc thơm",4,0,1,0,2,51.11,1,0,0,1,1,1,0,1,0,NA,1,NA,0,0,2,1,1,0,0,2,2,2,1,0,0,0,0
"12463",1,282,10459,4,10459004005,4,2,27.7777777777778,2,"khang dân",4,0,1,0,2,63.89,1,0,0,1,1,1,0,1,0,NA,1,NA,1,0,2,1,1,0,0,2,2,2,1,0,0,0,0
"12464",1,282,10459,4,10459004007,4,2,27.7777777777778,2,"bắc thơm",4,0,1,0,1,12.78,1,0,0,1,1,1,0,1,0,NA,1,NA,0,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"12465",30,288,10514,8,10514008007,6,2,83.3333333333333,1,"bắc thơm",4,1,1,1,1,111.11,0,0,0,2,1,2,0,1,0,NA,1,NA,2,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"12466",30,288,10514,8,10514008015,5,2,83.3333333333333,1,"bắc thơm",4,1,1,1,2,266.67,0,0,0,2,2,1,1,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"12467",30,291,10639,16,10639016004,4,2,55.5555555555556,1,"tbr225",4,1,1,1,3,66.67,1,1,1,3,2,2,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,1,NA,0,0
"12468",30,291,10639,16,10639016007,1,2,44.4444444444444,1,"bắc thơm 7",4,1,1,1,3,44.44,1,1,1,3,2,2,0,1,0,NA,1,NA,1,0,2,1,0,0,0,2,1,2,1,1,NA,0,0
"12469",30,291,10639,16,10639016008,1,2,44.4444444444444,1,"TBR 225",4,1,1,1,3,66.67,1,1,1,3,2,3,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,1,NA,0,0
"12470",30,291,10639,16,10639016009,1,2,55.5555555555556,1,"BT số 7",4,1,1,1,2,17.78,1,0,0,2,2,2,0,1,0,NA,1,NA,1,0,3,1,0,0,0,3,2,3,0,0,0,0,0
"12471",30,291,10639,16,10639016010,1,2,27.7777777777778,1,"Bắc thơm",4,1,1,1,2,26.11,1,0,0,2,2,2,0,1,0,NA,1,NA,1,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"12472",30,291,10639,16,10639016011,1,2,55.5555555555556,1,"Bắc thơm số 7",4,1,1,1,2,8.33,1,0,0,2,2,2,0,1,0,NA,1,NA,2,0,3,1,0,0,0,3,1,3,0,0,0,0,0
"12473",30,291,10657,8,10657008005,1,2,41.6666666666667,1,"BT7",4,1,1,1,3,68.06,1,1,1,4,2,2,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,1,NA,0,0
"12474",30,291,10657,8,10657008007,1,2,41.6666666666667,1,"TBR",4,1,1,1,3,68.06,1,1,1,2,2,2,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,1,NA,0,0
"12475",30,291,10657,8,10657008012,1,2,27.7777777777778,1,"bắc thơm số 7",4,1,1,1,2,10,1,0,0,2,1,2,0,1,0,NA,1,NA,1,0,3,1,0,0,0,3,2,3,0,0,0,0,0
"12476",30,292,10729,13,10729013001,4,2,27.7777777777778,1,"BC15",4,1,1,1,4,127.78,0,1,0,5,4,3,1,0,0,0,1,NA,0,0,3,1,0,0,0,3,1,2,0,0,0,0,0
"12477",30,292,10729,13,10729013002,4,2,33.3333333333333,1,"BC15",4,1,1,1,5,166.11,0,1,0,5,4,4,0,0,0,0,1,NA,0,0,3,1,0,0,0,3,1,2,0,0,0,0,0
"12478",30,292,10729,13,10729013006,4,2,55.5555555555556,1,"TBR225",4,1,1,1,3,66.66,1,1,1,2,2,1,1,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,1,NA,0,0
"12479",30,292,10729,13,10729013007,5,2,50,1,"TBR225",4,1,1,1,3,31.11,1,1,1,3,2,2,1,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,1,NA,0,0
"12480",30,292,10729,13,10729013008,5,2,55.5555555555556,1,"BC15",4,1,1,1,3,62.22,1,1,1,2,2,2,1,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,1,NA,0,0
"12481",30,292,10729,13,10729013010,4,2,41.6666666666667,1,"BC 15",4,1,1,1,3,72.22,1,1,1,3,2,2,1,1,0,NA,1,NA,1,0,2,1,0,0,0,2,2,2,1,1,NA,0,0
"12482",30,292,10729,13,10729013011,5,2,33.3333333333333,1,"Tbr225",4,1,1,1,3,172.22,0,1,0,5,4,3,4,0,0,0,1,NA,2,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"12483",30,292,10729,13,10729013012,4,2,38.8888888888889,1,"BC15",4,1,1,1,3,183.33,0,1,0,4,3,3,3,1,0,NA,1,NA,2,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"12484",30,292,10729,13,10729013014,4,2,36.1111111111111,1,"TBR225",4,1,1,1,4,200,0,1,0,4,3,3,3,1,0,NA,1,NA,2,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"12485",30,292,10729,13,10729013015,4,2,36.1111111111111,1,"BC15",4,1,1,1,3,172.22,0,1,0,4,3,3,2,1,0,NA,1,NA,2,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"12486",30,295,10897,4,10897004001,1,2,38.8888888888889,1,"đài thơm",4,1,1,1,2,95.55,1,0,0,2,2,2,0,1,0,NA,1,NA,2,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"12487",30,295,10897,4,10897004003,4,2,41.6666666666667,1,"bắc thơm",4,1,1,1,2,130,0,0,0,3,2,2,0,1,0,NA,1,NA,2,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"12488",30,295,10897,4,10897004004,1,2,55.5555555555556,2,"Đài Thơm",4,0,1,0,3,106.66,0,1,0,4,4,3,3,0,0,0,1,NA,2,0,2,1,0,0,0,2,1,2,1,0,0,0,0
"12489",30,295,10897,4,10897004006,2,3,40,2,"bắc thơm, q5",4,0,1,0,2,0,1,0,0,3,1,2,1,1,0,NA,1,NA,2,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"12490",30,295,10897,4,10897004007,5,2,55.5555555555556,3,"q5",4,0,1,0,2,0,1,0,0,2,2,2,0,1,0,NA,1,NA,2,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"12491",30,295,10897,4,10897004008,1,2,69.4444444444444,2,"đài thơm",4,0,1,0,2,20,1,0,0,3,3,3,1,1,0,NA,1,NA,2,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"12492",30,295,10897,4,10897004009,1,2,63.8888888888889,2,"Bắc thơm số 7",4,0,1,0,3,121.66,0,1,0,3,2,2,1,1,0,NA,1,NA,2,0,2,1,0,0,0,2,1,2,1,0,0,0,0
"12493",30,295,10897,4,10897004010,1,2,69.4444444444444,2,"đài thơm",4,0,1,0,2,38.89,1,0,0,2,2,2,0,1,0,NA,1,NA,2,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"12494",30,295,10897,4,10897004011,1,2,61.1111111111111,2,"Bắc thơm số 7",4,0,1,0,3,144.72,0,1,0,3,3,3,2,1,0,NA,1,NA,2,0,2,1,0,0,0,2,1,2,1,0,0,0,0
"12495",30,295,10897,4,10897004013,1,2,69.4444444444444,3,"Bắc thơm số 7",4,0,1,0,3,138.33,0,1,0,3,1,3,1,1,0,NA,1,NA,1,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"12496",30,295,10897,4,10897004014,1,2,41.6666666666667,1,"đài thơm",4,1,1,1,2,105,0,0,0,2,2,2,0,1,0,NA,1,NA,1,0,3,0,0,0,0,3,2,2,0,0,0,0,0
"12497",30,295,10897,4,10897004015,2,2,69.4444444444444,2,"q5",4,0,1,0,3,9.72,1,1,1,3,3,2,1,1,0,NA,1,NA,2,1,2,1,0,0,0,3,1,2,0,0,0,0,0
"12498",30,295,10933,10,10933010009,6,2,72.2222222222222,2,"bắc thơm",4,0,1,0,3,0,1,1,1,2,2,2,1,1,0,NA,1,NA,2,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"12499",30,296,10984,4,10984004001,4,2,166.666666666667,2,"Bắc thơm số 7",4,0,0,0,3,120,0,1,0,4,3,3,3,1,0,NA,1,NA,2,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"12500",30,296,10984,4,10984004002,4,2,83.3333333333333,2,"Bắc thơm số 7",4,0,1,0,3,120,0,1,0,4,3,3,3,1,0,NA,1,NA,3,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"12501",30,296,10984,4,10984004006,6,2,111.111111111111,2,"tẻ đỏ",4,0,0,0,3,290.28,0,1,0,4,3,3,0,1,0,NA,1,NA,0,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"12502",30,296,10984,4,10984004009,6,2,97.2222222222222,2,"tẻ đỏ",4,0,1,0,3,327.78,0,1,0,3,3,3,0,1,0,NA,1,NA,0,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"12503",30,296,10984,4,10984004010,4,2,111.111111111111,2,"tẻ đỏ",4,0,0,0,2,222.22,0,0,0,3,3,3,0,1,0,NA,1,NA,0,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"12504",30,296,10984,4,10984004011,1,2,55.5555555555556,1,"bắc thơm 7",4,1,1,1,3,94.44,1,1,1,2,0,2,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,1,NA,0,0
"12505",30,296,10984,4,10984004013,5,2,222.222222222222,1,"bắc thơm 7",4,1,0,0,2,4.44,1,0,0,1,1,2,0,1,0,NA,1,NA,0,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"12506",30,298,11134,14,11134014003,4,2,41.6666666666667,1,"PC",4,1,1,1,4,179.99,0,1,0,4,4,4,0,0,0,0,1,NA,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"12507",30,298,11134,14,11134014011,1,2,55.5555555555556,1,"nêp 45",4,1,1,1,3,94.44,1,1,1,3,2,2,0,1,0,NA,1,NA,1,0,1,1,0,0,0,2,1,8,1,1,NA,0,0
"12508",30,298,11134,14,11134014013,1,2,55.5555555555556,1,"ST25",4,1,1,1,2,66.67,1,0,0,2,2,2,0,1,0,NA,1,NA,1,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"12509",30,298,11134,14,11134014014,4,2,41.6666666666667,1,"BC",4,1,1,1,4,225,0,1,0,4,4,4,0,0,0,0,4,2,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"12510",30,298,11134,14,11134014015,4,2,41.6666666666667,1,"PC",4,1,1,1,3,122.78,0,1,0,4,4,4,0,0,0,0,4,2,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"12511",30,299,11185,2,11185002003,5,2,41.6666666666667,2,"VN 20",4,0,1,0,2,0,1,0,0,3,3,3,3,1,0,NA,1,NA,1,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"12512",30,299,11185,2,11185002005,4,2,55.5555555555556,1,"Thiên ưu",4,1,1,1,2,26.66,1,0,0,2,1,1,0,1,0,NA,1,NA,0,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"12513",30,299,11185,2,11185002008,5,2,41.6666666666667,1,"vn20",4,1,1,1,3,16.67,1,1,1,3,3,1,0,1,0,NA,1,NA,0,0,2,1,0,0,0,3,2,2,0,1,NA,0,0
"12514",30,299,11185,2,11185002010,4,2,55.5555555555556,1,"TBR225",4,1,1,1,2,31.11,1,0,0,2,1,2,2,1,0,NA,1,NA,0,0,3,1,0,1,0,3,2,2,0,0,0,0,0
"12515",30,299,11185,2,11185002011,4,2,41.6666666666667,1,"VN20",4,1,1,1,3,0,1,1,1,3,3,3,3,1,0,NA,1,NA,2,0,2,1,0,0,0,2,2,2,1,1,NA,0,0
"12516",30,299,11185,2,11185002012,4,2,41.6666666666667,1,"VN20",4,1,1,1,3,0,1,1,1,3,3,3,3,1,0,NA,1,NA,1,0,2,1,0,0,0,2,2,2,1,1,NA,0,0
"12517",30,299,11185,2,11185002013,4,2,41.6666666666667,1,"vn20",4,1,1,1,3,38.89,1,1,1,4,3,2,2,1,0,NA,1,NA,0,0,3,1,0,0,0,3,2,2,0,1,NA,0,0
"12518",30,299,11185,2,11185002014,4,2,55.5555555555556,1,"Thiên ưu",4,1,1,1,2,31.11,1,0,0,2,2,2,1,1,0,NA,1,NA,0,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"12519",30,300,11269,2,11269002003,4,2,55.5555555555556,1,"Bắc thơm số 7",4,1,1,1,2,50,1,0,0,3,3,2,1,1,0,NA,1,NA,0,0,3,1,0,0,0,2,1,2,1,0,0,0,0
"12520",30,300,11269,2,11269002004,1,2,55.5555555555556,1,"Bắc thơm 67",4,1,1,1,3,34.72,1,1,1,1,1,1,0,1,0,NA,2,NA,2,0,3,0,1,0,0,2,2,2,0,1,NA,0,0
"12521",30,300,11269,2,11269002006,4,2,69.4444444444444,1,"Bắc thơm số7",4,1,1,1,3,89.44,1,1,1,4,3,2,2,1,0,NA,1,NA,1,0,3,1,0,0,0,3,2,2,0,1,NA,0,0
"12522",30,300,11269,2,11269002007,4,2,66.6666666666667,1,"ST25",4,1,1,1,3,15.56,1,1,1,3,3,2,2,1,0,NA,1,NA,0,0,2,1,0,0,0,3,1,2,0,1,NA,0,0
"12523",30,300,11269,2,11269002008,4,2,55.5555555555556,1,"Bắc thơm số 7",4,1,1,1,2,175,0,0,0,3,3,3,2,1,0,NA,1,NA,0,0,3,1,0,0,0,2,2,2,1,0,0,0,0
"12524",30,300,11269,2,11269002011,4,2,55.5555555555556,1,"Bắc thơm số 7 Kháng bạc lá",4,1,1,1,3,125,0,1,0,3,3,4,3,1,0,NA,1,NA,0,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"12525",30,300,11269,2,11269002015,1,2,55.5555555555556,1,"bắc thơm số 7",4,1,1,1,1,6.94,1,0,0,3,3,2,0,1,0,NA,2,NA,3,0,3,0,1,0,0,2,2,2,0,0,0,0,0
"12526",31,311,11554,7,11554007003,1,2,55.5555555555556,1,"BC",4,1,1,1,3,50.84,1,1,1,3,3,2,1,1,0,NA,1,NA,2,0,2,1,0,0,0,3,2,3,0,1,NA,0,0
"12527",31,311,11554,7,11554007004,4,2,41.6666666666667,1,"vt404",4,1,1,1,3,49.45,1,1,1,4,2,1,1,1,0,NA,1,NA,2,0,2,1,0,0,0,3,2,3,0,1,NA,0,0
"12528",31,311,11554,7,11554007014,4,2,41.6666666666667,1,"tbr225",4,1,1,1,3,60.56,1,1,1,4,2,1,1,1,0,NA,1,NA,2,0,2,1,0,0,0,3,2,3,0,1,NA,0,0
"12529",31,312,11584,18,11584018002,5,2,55.5555555555556,1,"TBR225",4,1,1,1,2,22.22,1,0,0,3,3,0,3,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"12530",31,313,11629,2,11629002005,1,2,55.5555555555556,3,"BC15-02",4,0,1,0,2,27.78,1,0,0,3,2,2,2,1,0,NA,4,2,0,0,2,0,1,0,0,3,1,2,0,0,0,0,0
"12531",31,313,11629,2,11629002013,1,2,55.5555555555556,3,"X23",4,0,1,0,3,27.78,1,1,1,3,3,2,2,1,0,NA,4,2,0,0,2,0,1,0,0,3,1,2,0,0,0,0,0
"12532",31,313,11629,2,11629002015,1,2,27.7777777777778,1,"225",4,1,1,1,1,0,1,0,0,2,1,2,0,1,0,NA,1,NA,0,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"12533",31,315,11758,1,11758001001,5,2,27.7777777777778,1,"VL225",4,1,1,1,3,72.22,1,1,1,3,3,2,2,1,0,NA,1,NA,0,0,2,1,0,0,0,3,1,2,0,1,NA,0,0
"12534",31,315,11758,1,11758001003,5,2,27.7777777777778,1,"VL225",4,1,1,1,2,72.22,1,0,0,4,3,2,2,1,0,NA,1,NA,0,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"12535",31,315,11758,1,11758001004,5,2,27.7777777777778,1,"VL225",4,1,1,1,2,77.77,1,0,0,3,3,3,2,1,0,NA,1,NA,0,0,2,1,0,0,0,3,1,3,0,0,0,0,0
"12536",31,315,11758,1,11758001005,5,2,27.7777777777778,1,"VL225",4,1,1,1,2,77.77,1,0,0,4,3,2,2,1,0,NA,1,NA,0,0,2,1,0,0,0,3,1,3,0,0,0,0,0
"12537",31,315,11758,1,11758001010,4,2,27.7777777777778,1,"bắc hương",4,1,1,1,3,43.38,1,1,1,3,3,2,1,1,0,NA,1,NA,2,0,3,1,0,0,0,3,2,2,0,1,NA,0,0
"12538",31,315,11758,1,11758001011,4,2,27.7777777777778,2,"lúa nếp lai và tẻ 225",4,0,1,0,2,35.56,1,0,0,2,2,2,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,3,0,0,0,0,0
"12539",31,315,11758,1,11758001013,4,2,27.7777777777778,2,"tẻ 225",4,0,1,0,2,40,1,0,0,2,2,2,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,3,0,0,0,0,0
"12540",31,315,11758,1,11758001014,4,2,27.7777777777778,2,"tẻ 225",4,0,1,0,2,40,1,0,0,2,2,2,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,3,0,0,0,0,0
"12541",31,315,11758,1,11758001015,4,2,27.7777777777778,2,"tẻ 225",4,0,1,0,2,40,1,0,0,2,2,2,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,3,0,0,0,0,0
"12542",31,315,11764,9,11764009001,4,2,27.7777777777778,1,"nếp cái hoa vàng",4,1,1,1,2,20,1,0,0,2,2,2,0,1,0,NA,1,NA,1,0,1,1,0,0,0,3,1,3,0,0,0,0,0
"12543",31,315,11764,9,11764009002,5,2,27.7777777777778,1,"đài thơm",4,1,1,1,2,37.78,1,0,0,3,3,1,2,1,0,NA,1,NA,2,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"12544",31,315,11764,9,11764009005,5,2,27.7777777777778,1,"bắc hương",4,1,1,1,2,35.56,1,0,0,3,3,1,2,1,0,NA,1,NA,3,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"12545",31,315,11764,9,11764009009,5,2,27.7777777777778,1,"BC15",4,1,1,1,2,88.88,1,0,0,4,3,1,2,1,0,NA,1,NA,2,1,2,1,0,0,0,3,1,2,0,0,0,0,0
"12546",31,315,11764,9,11764009011,5,2,27.7777777777778,1,"đài thơm",4,1,1,1,2,35.56,1,0,0,6,2,1,1,1,0,NA,1,NA,2,0,3,0,1,0,0,3,2,2,0,0,0,0,0
"12547",31,315,11764,9,11764009012,4,2,27.7777777777778,1,"BC",4,1,1,1,2,40,1,0,0,2,2,2,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,1,3,0,0,0,0,0
"12548",31,315,11764,9,11764009014,4,2,27.7777777777778,2,"tẻ 225",4,0,1,0,2,40,1,0,0,2,2,2,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,3,0,0,0,0,0
"12549",31,315,11764,9,11764009015,4,2,27.7777777777778,1,"đài thơm",4,1,1,1,3,35.56,1,1,1,2,2,2,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,1,3,0,1,NA,0,0
"12550",31,315,11797,1,11797001001,5,2,27.7777777777778,1,"đài thơm",4,1,1,1,2,17.78,1,0,0,3,3,3,0,1,0,NA,3,2,1,0,2,1,0,0,0,3,2,3,0,0,0,0,0
"12551",31,315,11797,1,11797001002,4,2,27.7777777777778,1,"đài thơm",4,1,1,1,3,40,1,1,1,3,3,2,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,1,3,0,1,NA,0,0
"12552",31,315,11797,1,11797001004,5,2,55.5555555555556,1,"đài thơm",4,1,1,1,2,33.34,1,0,0,2,2,1,1,1,0,NA,1,NA,3,0,3,0,1,0,0,3,2,2,0,0,0,0,0
"12553",31,315,11797,1,11797001008,5,2,27.7777777777778,1,"đài thơm",4,1,1,1,2,25.6,1,0,0,3,3,2,1,1,0,NA,1,NA,2,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"12554",31,315,11797,1,11797001010,5,2,27.7777777777778,1,"BC15",4,1,1,1,2,90,1,0,0,4,3,2,2,1,0,NA,1,NA,2,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"12555",31,315,11797,1,11797001011,5,2,27.7777777777778,1,"BC15",4,1,1,1,2,83.33,1,0,0,3,2,1,1,1,0,NA,1,NA,2,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"12556",31,315,11797,1,11797001012,5,2,27.7777777777778,1,"Đài thơm",4,1,1,1,2,88.89,1,0,0,3,3,0,3,1,0,NA,1,NA,0,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"12557",31,315,11797,1,11797001014,4,2,27.7777777777778,1,"BC",4,1,1,1,3,40,1,1,1,2,2,2,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,1,3,0,1,NA,0,0
"12558",31,315,11797,1,11797001015,4,2,27.7777777777778,1,"VL20",4,1,1,1,2,83.33,1,0,0,3,3,1,2,1,0,NA,1,NA,0,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"12559",31,316,11845,3,11845003001,1,2,27.7777777777778,1,"tiến vua",4,1,1,1,3,91.67,1,1,1,1,1,1,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,1,NA,0,0
"12560",31,316,11845,3,11845003003,1,2,27.7777777777778,1,"thuần",4,1,1,1,2,38.89,1,0,0,1,1,1,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"12561",31,316,11845,3,11845003005,4,2,27.7777777777778,1,"J02",4,1,1,1,3,211.11,0,1,0,4,3,3,0,1,0,NA,1,NA,0,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"12562",31,316,11845,3,11845003006,4,2,27.7777777777778,1,"hạt ngọc",4,1,1,1,3,161.11,0,1,0,4,3,3,0,1,0,NA,1,NA,0,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"12563",31,316,11845,3,11845003007,4,2,27.7777777777778,1,"tẻ thường",4,1,1,1,3,153.89,0,1,0,4,3,3,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"12564",31,316,11845,3,11845003009,4,2,27.7777777777778,1,"Giống lúa RVT",4,1,1,1,3,117.22,0,1,0,4,4,4,3,0,0,0,1,NA,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"12565",31,316,11845,3,11845003012,4,2,27.7777777777778,1,"đài thơm",4,1,1,1,3,104.45,0,1,0,3,3,3,3,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"12566",31,316,11845,3,11845003014,5,2,27.7777777777778,1,"Tiến Vua",4,1,1,1,3,63.89,1,1,1,3,2,3,1,1,0,NA,1,NA,0,0,2,1,0,0,0,3,2,2,0,1,NA,0,0
"12567",33,325,11995,10,11995010003,2,2,33.3333333333333,1,"Đài thơm",4,1,1,1,3,38.33,1,1,1,3,3,3,0,1,0,NA,1,NA,2,1,2,1,0,0,0,2,1,2,1,1,NA,NA,NA
"12568",33,325,11995,10,11995010004,4,2,27.7777777777778,1,"Tẻ đỏ",4,1,1,1,2,63.89,1,0,0,2,2,2,1,1,0,NA,1,NA,0,0,3,1,0,0,0,2,2,2,1,0,0,0,0
"12569",33,325,11995,10,11995010008,5,2,41.6666666666667,1,"khang dân",4,1,1,1,2,38.33,1,0,0,2,2,1,1,1,0,NA,1,NA,0,0,3,1,0,0,0,2,2,2,1,0,0,0,0
"12570",33,325,12007,17,12007017005,5,2,33.3333333333333,1,"bắc thơm số 7",4,1,1,1,2,155.56,0,0,0,3,2,2,0,1,0,NA,1,NA,1,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"12571",33,325,12007,17,12007017010,4,2,41.6666666666667,1,"tẻ đỏ",4,1,1,1,2,0,1,0,0,5,4,2,1,0,0,0,1,NA,0,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"12572",33,325,12007,17,12007017011,4,2,41.6666666666667,1,"tẻ đỏ",4,1,1,1,2,63.89,1,0,0,3,2,2,1,1,0,NA,1,NA,0,0,3,1,0,0,0,2,2,2,1,0,0,0,0
"12573",33,325,12007,17,12007017012,4,2,27.7777777777778,1,"tẻ đỏ",4,1,1,1,2,16.67,1,0,0,4,3,2,1,1,0,NA,1,NA,0,0,3,1,0,0,0,2,2,2,1,0,0,0,0
"12574",33,325,12007,17,12007017014,5,2,33.3333333333333,1,"bắc thơm số 7",4,1,1,1,2,83.34,1,0,0,4,3,3,0,1,0,NA,1,NA,1,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"12575",33,327,12085,8,12085008008,4,2,27.7777777777778,1,"tẻ đỏ",4,1,1,1,2,83.33,1,0,0,2,2,2,0,1,0,NA,3,2,2,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"12576",33,328,12133,3,12133003002,1,2,55.5555555555556,2,"Đài thơm 8",4,0,1,0,4,255.83,0,1,0,4,4,4,0,0,0,0,1,NA,0,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"12577",33,328,12133,3,12133003004,1,2,55.5555555555556,1,"Đài thơm 8",4,1,1,1,3,200,0,1,0,5,5,5,0,0,0,0,1,NA,0,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"12578",33,328,12133,3,12133003007,4,2,55.5555555555556,3,"tẻ đỏ",4,0,1,0,3,33.33,1,1,1,4,3,3,1,1,0,NA,1,NA,0,0,3,1,1,0,0,2,2,2,1,0,0,0,0
