"","IDHO","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","KYDIEUTRA","STT","M4B11A5_C6","M4B11A5_C7","M4B11A5_C8","M4B11A5_C9"
"1606","19267014011","44","457","19267","014","011",3,0,1,7,1,35
"1607","19267014004","44","457","19267","014","004",3,0,0,5,2,3
"1608","19267014003","44","457","19267","014","003",3,0,0,5,2,3
"1609","19267014004","44","457","19267","014","004",3,1,18,10,2,5
"1610","19267014008","44","457","19267","014","008",3,1,17,15,3,20
"1611","19285018009","44","457","19285","018","009",3,0,2,8,3,30
"1612","19285018008","44","457","19285","018","008",3,1,18,12,2,5
"1613","19285018009","44","457","19285","018","009",3,1,17,20,3,20
"1614","19285018007","44","457","19285","018","007",3,0,0,5,2,2
"1615","19285018005","44","457","19285","018","005",3,0,0,5,2,2
"1616","19285018008","44","457","19285","018","008",3,0,0,6,2,2
"1617","19285018015","44","457","19285","018","015",3,1,17,20,3,20
"1618","19285018005","44","457","19285","018","005",3,1,18,10,2,6
"1619","19285018015","44","457","19285","018","015",3,0,1,7,3,30
"1620","19285018007","44","457","19285","018","007",3,1,18,12,2,5
"1621","19339003006","45","461","19339","003","006",3,0,4,10,3,4
"1622","19339003003","45","461","19339","003","003",3,1,16,10,3,5
"1623","19339003002","45","461","19339","003","002",3,0,4,8,3,3
"1624","19339003007","45","461","19339","003","007",3,1,16,8,3,4
"1625","19339003004","45","461","19339","003","004",3,0,4,9,3,3
"1626","19339003004","45","461","19339","003","004",3,1,16,7,3,3
"1627","19339003007","45","461","19339","003","007",3,0,4,8,3,4
"1628","19339003003","45","461","19339","003","003",3,0,4,10,3,5
"1629","19339003006","45","461","19339","003","006",3,1,8,10,3,4
"1630","19339003002","45","461","19339","003","002",3,1,16,8,3,3
"1631","19378001015","45","464","19378","001","015",3,0,17,7,2,3
"1632","19378001014","45","464","19378","001","014",3,0,18,7,2,5
"1633","19378001013","45","464","19378","001","013",3,0,18,7,2,5
"1634","19378001012","45","464","19378","001","012",3,0,17,7,2,5
"1635","19402012012","45","464","19402","012","012",3,0,17,7,2,3
"1636","19402012007","45","464","19402","012","007",3,1,18,5,1,0
"1637","19402012006","45","464","19402","012","006",3,0,17,7,2,5
"1638","19495002007","45","466","19495","002","007",3,3,6,10,3,0
"1639","19495002007","45","466","19495","002","007",3,2,4,10,3,0
"1640","19495002007","45","466","19495","002","007",3,1,3,10,3,0
"1641","19495002007","45","466","19495","002","007",3,0,2,10,3,0
"1642","19495002001","45","466","19495","002","001",3,0,1,7,3,0
"1643","19495002001","45","466","19495","002","001",3,1,7,4,3,2
"1644","19495002001","45","466","19495","002","001",3,2,17,1,3,1
"1645","19519004010","45","466","19519","004","010",3,0,2,5,6,0
"1646","19519004006","45","466","19519","004","006",3,1,3,6,6,1
"1647","19519004010","45","466","19519","004","010",3,1,7,7,6,0
"1648","19519004003","45","466","19519","004","003",3,0,1,5,6,1
"1649","19519004006","45","466","19519","004","006",3,2,4,5,6,1
"1650","19519004010","45","466","19519","004","010",3,2,17,10,6,0
"1651","19519004003","45","466","19519","004","003",3,1,3,6,6,1
"1652","19519004006","45","466","19519","004","006",3,0,1,5,6,1
"1653","19519004003","45","466","19519","004","003",3,2,4,5,6,1
"1654","19657004003","45","469","19657","004","003",3,2,17,7,1,2
"1655","19657004001","45","469","19657","004","001",3,1,3,3,1,5
"1656","19657004007","45","469","19657","004","007",3,1,18,2,1,5
"1657","19657004011","45","469","19657","004","011",3,0,0,7,3,0
"1658","19657004008","45","469","19657","004","008",3,0,0,2,1,7
"1659","19657004013","45","469","19657","004","013",3,0,1,5,2,15
"1660","19657004006","45","469","19657","004","006",3,1,18,2,1,5
"1661","19657004001","45","469","19657","004","001",3,2,17,7,1,2
"1662","19657004015","45","469","19657","004","015",3,1,16,7,2,10
"1663","19657004003","45","469","19657","004","003",3,0,0,4,1,5
"1664","19657004008","45","469","19657","004","008",3,1,18,2,1,5
"1665","19657004015","45","469","19657","004","015",3,0,1,5,2,15
"1666","19657004014","45","469","19657","004","014",3,0,1,5,2,15
"1667","19657004004","45","469","19657","004","004",3,0,0,5,1,5
"1668","19657004002","45","469","19657","004","002",3,0,0,5,1,7
"1669","19657004012","45","469","19657","004","012",3,1,16,7,2,15
"1670","19657004012","45","469","19657","004","012",3,0,0,5,2,15
"1671","19657004007","45","469","19657","004","007",3,0,0,2,1,7
"1672","19657004014","45","469","19657","004","014",3,1,9,7,2,10
"1673","19657004001","45","469","19657","004","001",3,0,0,5,1,7
"1674","19657004015","45","469","19657","004","015",3,2,18,5,2,2
"1675","19657004009","45","469","19657","004","009",3,1,18,7,3,1
"1676","19657004011","45","469","19657","004","011",3,1,18,9,3,1
"1677","19657004014","45","469","19657","004","014",3,2,17,7,2,1
"1678","19657004002","45","469","19657","004","002",3,1,3,2,1,5
"1679","19657004002","45","469","19657","004","002",3,2,17,7,1,2
"1680","19657004003","45","469","19657","004","003",3,1,3,5,1,4
"1681","19657004004","45","469","19657","004","004",3,1,3,5,1,8
"1682","19657004012","45","469","19657","004","012",3,2,18,5,2,2
"1683","19657004006","45","469","19657","004","006",3,0,0,2,1,7
"1684","19657004013","45","469","19657","004","013",3,1,18,7,2,1
"1685","19657004004","45","469","19657","004","004",3,2,18,7,1,2
"1686","19657004009","45","469","19657","004","009",3,0,0,9,3,0
"1687","19678009014","45","469","19678","009","014",3,1,18,9,3,1
"1688","19678009014","45","469","19678","009","014",3,0,1,7,3,0
"1689","19678009017","45","469","19678","009","017",3,0,1,7,1,7
"1690","19678009010","45","469","19678","009","010",3,2,17,7,1,2
"1691","19678009003","45","469","19678","009","003",3,0,17,7,2,15
"1692","19678009010","45","469","19678","009","010",3,1,9,7,1,5
"1693","19678009001","45","469","19678","009","001",3,0,1,7,2,3
"1694","19678009003","45","469","19678","009","003",3,2,17,5,2,2
"1695","19678009003","45","469","19678","009","003",3,1,15,7,2,15
"1696","19678009015","45","469","19678","009","015",3,1,17,7,3,1
"1697","19678009010","45","469","19678","009","010",3,0,0,4,1,7
"1698","19678009004","45","469","19678","009","004",3,0,1,7,2,3
"1699","19678009015","45","469","19678","009","015",3,0,0,9,3,0
"1700","19678009004","45","469","19678","009","004",3,1,18,9,2,1
"1701","19678009013","45","469","19678","009","013",3,0,0,9,3,0
"1702","19678009001","45","469","19678","009","001",3,1,18,9,2,1
"1703","19678009007","45","469","19678","009","007",3,1,17,3,1,5
"1704","19678009017","45","469","19678","009","017",3,2,17,7,1,2
"1705","19678009007","45","469","19678","009","007",3,0,0,3,1,7
"1706","19678009013","45","469","19678","009","013",3,1,17,7,3,1
"1707","19678009017","45","469","19678","009","017",3,1,9,4,1,5
"1708","19861005012","46","476","19861","005","012",3,1,18,5,2,4
"1709","19861005009","46","476","19861","005","009",3,0,1,3,1,15
"1710","19861005003","46","476","19861","005","003",3,0,1,2,2,5
"1711","19861005008","46","476","19861","005","008",3,0,0,2,1,15
"1712","19861005004","46","476","19861","005","004",3,0,1,3,1,2
"1713","19861005013","46","476","19861","005","013",3,1,18,6,1,5
"1714","19861005004","46","476","19861","005","004",3,1,7,2,2,3
"1715","19861005001","46","476","19861","005","001",3,1,16,7,2,5
"1716","19861005010","46","476","19861","005","010",3,0,1,3,2,13
"1717","19861005014","46","476","19861","005","014",3,0,1,4,2,12
"1718","19861005003","46","476","19861","005","003",3,1,18,3,2,2
"1719","19861005006","46","476","19861","005","006",3,0,1,2,1,15
"1720","19861005004","46","476","19861","005","004",3,2,13,4,2,2
"1721","19861005014","46","476","19861","005","014",3,1,18,7,2,5
"1722","19861005013","46","476","19861","005","013",3,0,1,3,1,11
"1723","19861005001","46","476","19861","005","001",3,0,0,4,2,10
"1724","19861005012","46","476","19861","005","012",3,0,1,3,2,12
"1725","19861005010","46","476","19861","005","010",3,1,18,5,2,4
"1726","19897008001","46","477","19897","008","001",3,0,1,3,2,10
"1727","19897008014","46","477","19897","008","014",3,1,17,12,1,0
"1728","19897008006","46","477","19897","008","006",3,1,16,10,2,1
"1729","19897008013","46","477","19897","008","013",3,0,1,3,1,10
"1730","19897008002","46","477","19897","008","002",3,0,1,3,2,8
"1731","19897008009","46","477","19897","008","009",3,1,16,10,2,0
"1732","19897008004","46","477","19897","008","004",3,0,1,3,2,9
"1733","19897008009","46","477","19897","008","009",3,0,1,3,2,5
"1734","19897008006","46","477","19897","008","006",3,0,1,3,2,5
"1735","19897008013","46","477","19897","008","013",3,1,17,12,1,0
"1736","19897008012","46","477","19897","008","012",3,1,17,12,1,0
"1737","19897008012","46","477","19897","008","012",3,2,1,3,1,10
"1738","19897008014","46","477","19897","008","014",3,0,1,3,1,10
"1739","19897008001","46","477","19897","008","001",3,1,16,12,2,0
"1740","19897008004","46","477","19897","008","004",3,1,16,12,2,0
"1741","19897008003","46","477","19897","008","003",3,0,1,3,2,8
"1742","19897008002","46","477","19897","008","002",3,1,16,12,2,0
"1743","19897008003","46","477","19897","008","003",3,1,16,12,2,0
"1744","19942015007","46","478","19942","015","007",3,1,14,7,1,9
"1745","19942015007","46","478","19942","015","007",3,0,1,3,1,5
"1746","19942015004","46","478","19942","015","004",3,0,0,3,1,4
"1747","19942015012","46","478","19942","015","012",3,1,9,5,3,3
"1748","19942015012","46","478","19942","015","012",3,0,3,2,3,13
"1749","19942015008","46","478","19942","015","008",3,0,1,4,1,3
"1750","19942015004","46","478","19942","015","004",3,1,18,4,1,1
"1751","19942015008","46","478","19942","015","008",3,1,13,8,1,8
"1752","19954005011","46","478","19954","005","011",3,1,9,5,3,4
"1753","19954005005","46","478","19954","005","005",3,1,17,3,1,1
"1754","19954005010","46","478","19954","005","010",3,0,9,5,3,5
"1755","19954005004","46","478","19954","005","004",3,0,0,4,1,2
"1756","19954005003","46","478","19954","005","003",3,1,17,4,1,1
"1757","19954005004","46","478","19954","005","004",3,1,16,3,1,1
"1758","19954005012","46","478","19954","005","012",3,1,14,5,1,8
"1759","19954005008","46","478","19954","005","008",3,0,1,4,1,5
"1760","19954005012","46","478","19954","005","012",3,0,1,3,1,5
"1761","19954005011","46","478","19954","005","011",3,0,1,2,3,13
"1762","19954005008","46","478","19954","005","008",3,1,15,8,1,8
"1763","19954005003","46","478","19954","005","003",3,0,0,3,1,3
"1764","19954005005","46","478","19954","005","005",3,0,0,4,1,3
"1765","19954008011","46","478","19954","008","011",3,0,1,3,1,7
"1766","19954008007","46","478","19954","008","007",3,0,0,4,1,4
"1767","19954008012","46","478","19954","008","012",3,1,14,5,1,10
"1768","19954008012","46","478","19954","008","012",3,0,1,3,1,4
"1769","19954008013","46","478","19954","008","013",3,0,1,4,1,4
"1770","19954008013","46","478","19954","008","013",3,1,15,7,1,9
"1771","19954008007","46","478","19954","008","007",3,1,18,3,1,1
"1772","19954008011","46","478","19954","008","011",3,1,17,5,1,15
"1773","20011009008","46","480","20011","009","008",3,1,18,12,1,15
"1774","20011009009","46","480","20011","009","009",3,0,0,3,3,20
"1775","20011009002","46","480","20011","009","002",3,1,18,10,1,10
"1776","20011009015","46","480","20011","009","015",3,0,0,4,3,20
"1777","20011009002","46","480","20011","009","002",3,0,0,3,1,10
"1778","20011009013","46","480","20011","009","013",3,0,0,3,2,10
"1779","20011009003","46","480","20011","009","003",3,1,0,10,3,14
"1780","20011009004","46","480","20011","009","004",3,1,18,9,1,10
"1781","20011009001","46","480","20011","009","001",3,0,0,3,3,12
"1782","20011009003","46","480","20011","009","003",3,0,0,4,3,16
"1783","20011009007","46","480","20011","009","007",3,1,18,12,3,10
"1784","20011009009","46","480","20011","009","009",3,1,18,10,1,20
"1785","20011009006","46","480","20011","009","006",3,1,18,9,3,15
"1786","20011009007","46","480","20011","009","007",3,0,0,3,1,20
"1787","20011009006","46","480","20011","009","006",3,0,0,4,3,18
"1788","20011009015","46","480","20011","009","015",3,1,17,10,3,15
"1789","20011009004","46","480","20011","009","004",3,0,0,3,1,13
"1790","20011009001","46","480","20011","009","001",3,1,18,10,3,10
"1791","20011009013","46","480","20011","009","013",3,1,18,10,2,20
"1792","20011009011","46","480","20011","009","011",3,0,0,4,2,20
"1793","20011009011","46","480","20011","009","011",3,1,18,10,2,20
"1794","20011009008","46","480","20011","009","008",3,0,0,4,3,15
"1795","20146002015","46","482","20146","002","015",3,0,5,3,6,20
"1796","20146002013","46","482","20146","002","013",3,1,5,5,6,15
"1797","20146002015","46","482","20146","002","015",3,1,11,3,6,15
"1798","20308004012","48","497","20308","004","012",3,0,15,7,1,99
"1799","20308004002","48","497","20308","004","002",3,1,17,10,2,2
"1800","20308004009","48","497","20308","004","009",3,1,1,1,3,2
"1801","20308004009","48","497","20308","004","009",3,0,1,4,3,3
"1802","20308004014","48","497","20308","004","014",3,0,15,7,1,99
"1803","20308004004","48","497","20308","004","004",3,2,18,7,1,3
"1804","20308004005","48","497","20308","004","005",3,1,13,7,1,6
"1805","20308004002","48","497","20308","004","002",3,0,1,5,1,10
"1806","20308004005","48","497","20308","004","005",3,0,1,5,1,12
"1807","20308004009","48","497","20308","004","009",3,2,2,1,3,2
"1808","20308004004","48","497","20308","004","004",3,1,14,5,1,5
"1809","20308004004","48","497","20308","004","004",3,0,1,5,1,7
"1810","20308004005","48","497","20308","004","005",3,2,18,7,1,4
"1811","20371006011","49","502","20371","006","011",3,0,0,1,1,99
"1812","20371006013","49","502","20371","006","013",3,0,2,1,5,15
"1813","20371006006","49","502","20371","006","006",3,0,16,9,1,15
"1814","20371006008","49","502","20371","006","008",3,0,17,9,1,20
"1815","20371006007","49","502","20371","006","007",3,0,15,5,1,15
"1816","20547001014","49","506","20547","001","014",3,0,4,3,3,1
"1817","20547001012","49","506","20547","001","012",3,1,6,3,3,1
"1818","20547001008","49","506","20547","001","008",3,0,11,6,4,2
"1819","20547001007","49","506","20547","001","007",3,0,11,3,4,2
"1820","20547001012","49","506","20547","001","012",3,2,10,3,3,1
"1821","20547001012","49","506","20547","001","012",3,0,4,3,3,1
"1822","20547001014","49","506","20547","001","014",3,1,10,3,3,1
"1823","20581001015","49","507","20581","001","015",3,0,3,10,3,10
"1824","20581001007","49","507","20581","001","007",3,0,3,10,3,10
"1825","20581001015","49","507","20581","001","015",3,2,7,8,3,7
"1826","20581001007","49","507","20581","001","007",3,1,5,7,3,8
"1827","20581001015","49","507","20581","001","015",3,1,5,7,3,8
"1828","20581001007","49","507","20581","001","007",3,2,7,8,3,10
"1829","20599033006","49","508","20599","033","006",3,1,3,2,4,3
"1830","20599033006","49","508","20599","033","006",3,2,10,2,99,3
"1831","20599033006","49","508","20599","033","006",3,0,1,5,2,1
"1832","20599033006","49","508","20599","033","006",3,3,16,2,99,2
"1833","20650019012","49","509","20650","019","012",3,0,6,5,2,3
"1834","20650019008","49","509","20650","019","008",3,1,18,6,2,2
"1835","20650019001","49","509","20650","019","001",3,1,18,5,2,2
"1836","20650019006","49","509","20650","019","006",3,0,4,5,2,3
"1837","20650019006","49","509","20650","019","006",3,1,18,6,2,1
"1838","20650019013","49","509","20650","019","013",3,0,4,5,2,2
"1839","20650019010","49","509","20650","019","010",3,0,1,3,1,99
"1840","20650019011","49","509","20650","019","011",3,0,6,5,2,5
"1841","20650019005","49","509","20650","019","005",3,1,18,6,2,2
"1842","20650019004","49","509","20650","019","004",3,0,1,3,1,99
"1843","20650019002","49","509","20650","019","002",3,1,18,6,2,2
"1844","20650019011","49","509","20650","019","011",3,1,16,5,2,2
"1845","20650019014","49","509","20650","019","014",3,0,6,5,2,3
"1846","20650019007","49","509","20650","019","007",3,0,18,6,2,3
"1847","20650019009","49","509","20650","019","009",3,0,1,3,1,99
"1848","20650019002","49","509","20650","019","002",3,0,1,3,1,99
"1849","20650019012","49","509","20650","019","012",3,1,18,5,2,0
"1850","20650019001","49","509","20650","019","001",3,0,1,3,1,99
"1851","20650019007","49","509","20650","019","007",3,1,18,5,2,1
"1852","20650019015","49","509","20650","019","015",3,0,6,5,2,5
"1853","20650019004","49","509","20650","019","004",3,1,18,5,2,2
"1854","20650019008","49","509","20650","019","008",3,0,1,3,1,99
"1855","20650019010","49","509","20650","019","010",3,1,18,6,2,2
"1856","20650019009","49","509","20650","019","009",3,1,18,6,2,2
"1857","20650019005","49","509","20650","019","005",3,0,1,3,1,99
"1858","20650019013","49","509","20650","019","013",3,1,18,5,2,1
"1859","20650019015","49","509","20650","019","015",3,1,16,7,2,1
"1860","20650019014","49","509","20650","019","014",3,1,18,5,2,1
"1861","20806001004","49","513","20806","001","004",3,0,5,2,5,0
"1862","20893003004","49","514","20893","003","004",3,0,7,5,1,10
