"MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","Province_name","ws_method","ws_area_unit","ws_rate","seed_rate_duration","pre_area_unit","pre_rate","certified","rice_name","KYDIEUTRA","wt45","Region","count","dom_ea","dom_commune","ws_rate_ha","pre_rate_ha"
51,522,21199,14,6,21199014006,"Tinh Quang Ngai",1,3,10,5,3,10,1,"Đài thơm 8",3,471,"3_NCCCA",10,3,3,200,200
51,522,21199,14,10,21199014010,"Tinh Quang Ngai",1,3,10,5,3,15,1,"lúa giống hột tròn",3,471,"3_NCCCA",10,3,3,200,300
51,522,21199,14,3,21199014003,"Tinh Quang Ngai",1,3,10,7,3,10,1,"Đài thơm 8",3,471,"3_NCCCA",10,3,3,200,200
51,522,21199,14,12,21199014012,"Tinh Quang Ngai",1,3,10,5,3,15,1,"Đài thơm 8",3,471,"3_NCCCA",10,3,3,200,300
51,522,21199,14,8,21199014008,"Tinh Quang Ngai",1,3,10,30,3,NA,1,"Đài thơm 8",3,471,"3_NCCCA",10,3,3,200,NA
51,522,21199,14,1,21199014001,"Tinh Quang Ngai",1,3,20,5,3,20,1,"Đài thơm 8",3,471,"3_NCCCA",10,3,3,400,400
51,522,21199,14,4,21199014004,"Tinh Quang Ngai",1,3,31,5,3,10,1,"Đài thơm 8",3,471,"3_NCCCA",10,3,3,620,200
51,522,21199,14,9,21199014009,"Tinh Quang Ngai",1,3,25,5,3,70,1,"VNR20",3,471,"3_NCCCA",10,3,3,500,1400
51,524,21064,8,2,21064008002,"Tinh Quang Ngai",1,3,9,5,3,10,1,"Bắc Thịnh",3,327,"3_NCCCA",10,3,3,180,200
51,524,21064,8,15,21064008015,"Tinh Quang Ngai",1,3,5,99,3,NA,1,"Bắc Thịnh",3,327,"3_NCCCA",10,3,3,100,NA
51,524,21064,8,10,21064008010,"Tinh Quang Ngai",1,3,5,99,3,NA,1,"Bắc Thịnh",3,327,"3_NCCCA",10,3,3,100,NA
51,524,21064,8,3,21064008003,"Tinh Quang Ngai",1,3,5,4,3,5,1,"Bắc Thịnh",3,327,"3_NCCCA",10,3,3,100,100
51,524,21064,8,8,21064008008,"Tinh Quang Ngai",1,3,7,7,3,7,1,"Bắc Thịnh",3,327,"3_NCCCA",10,3,3,140,140
51,524,21064,8,5,21064008005,"Tinh Quang Ngai",1,3,7,6,3,7,1,"Bắc Thịnh",3,327,"3_NCCCA",10,3,3,140,140
51,524,21064,8,1,21064008001,"Tinh Quang Ngai",1,3,7.5,5,3,8,1,"Bắc thịnh",3,327,"3_NCCCA",10,3,3,150,160
51,524,21064,8,12,21064008012,"Tinh Quang Ngai",1,3,7,10,3,7,1,"Bắc thịnh",3,327,"3_NCCCA",10,3,3,140,140
51,524,21064,8,6,21064008006,"Tinh Quang Ngai",1,3,7,5,3,7,1,"Bắc Thịnh",3,327,"3_NCCCA",10,3,3,140,140
51,524,21064,8,4,21064008004,"Tinh Quang Ngai",1,3,8,5,3,8,1,"Bắc thịnh",3,327,"3_NCCCA",10,3,3,160,160
51,527,21220,17,10,21220017010,"Tinh Quang Ngai",1,3,10,8,3,10,1,"Thiên ưu",3,518,"3_NCCCA",3,3,3,200,200
51,527,21220,17,1,21220017001,"Tinh Quang Ngai",1,3,5,10,3,5,2,"hà phát 3",3,518,"3_NCCCA",3,3,3,100,100
51,527,21220,17,15,21220017015,"Tinh Quang Ngai",1,3,6,3,3,6,1,"Bắc Thịnh",3,518,"3_NCCCA",3,3,3,120,120
51,528,21250,24,14,21250024014,"Tinh Quang Ngai",1,3,6,99,3,NA,1,"Bắc Thịnh",3,530,"3_NCCCA",5,3,3,120,NA
51,528,21250,24,11,21250024011,"Tinh Quang Ngai",1,3,6,99,3,NA,1,"Bắc Thịnh",3,530,"3_NCCCA",5,3,3,120,NA
51,528,21250,24,3,21250024003,"Tinh Quang Ngai",1,3,7,99,3,NA,1,"R20",3,530,"3_NCCCA",5,3,3,140,NA
51,528,21250,24,13,21250024013,"Tinh Quang Ngai",1,3,7,99,3,NA,1,"Bắc Thịnh",3,530,"3_NCCCA",5,3,3,140,NA
51,528,21250,24,9,21250024009,"Tinh Quang Ngai",1,3,6,1,3,8,1,"QNg6",3,530,"3_NCCCA",5,3,3,120,160
51,528,21268,22,13,21268022013,"Tinh Quang Ngai",1,3,7,3,3,6,1,"Đài Thơm 8",3,525,"3_NCCCA",3,3,3,140,120
51,528,21268,22,8,21268022008,"Tinh Quang Ngai",1,3,7,1,3,10,1,"Thiên ưu",3,525,"3_NCCCA",3,3,3,140,200
51,528,21268,22,9,21268022009,"Tinh Quang Ngai",1,3,6,1,3,6,1,"Thiên ưu",3,525,"3_NCCCA",3,3,3,120,120
51,528,21280,3,15,21280003015,"Tinh Quang Ngai",1,3,6,99,3,NA,1,"Đài Thơm 8",3,528,"3_NCCCA",11,3,3,120,NA
51,528,21280,3,3,21280003003,"Tinh Quang Ngai",1,3,7,99,3,NA,1,"R20",3,528,"3_NCCCA",11,3,3,140,NA
51,528,21280,3,7,21280003007,"Tinh Quang Ngai",1,3,6,1,3,8,1,"R20",3,528,"3_NCCCA",11,3,3,120,160
51,528,21280,3,9,21280003009,"Tinh Quang Ngai",1,3,5,1,3,8,1,"Thiên ưu",3,528,"3_NCCCA",11,3,3,100,160
51,528,21280,3,11,21280003011,"Tinh Quang Ngai",1,3,6,6,3,7,1,"BT100",3,528,"3_NCCCA",11,3,3,120,140
51,528,21280,3,13,21280003013,"Tinh Quang Ngai",1,3,6,6,3,6,1,"Ri2 Nhật Bản",3,528,"3_NCCCA",11,3,3,120,120
51,528,21280,3,14,21280003014,"Tinh Quang Ngai",1,3,6,99,3,NA,1,"TR97",3,528,"3_NCCCA",11,3,3,120,NA
51,528,21280,3,10,21280003010,"Tinh Quang Ngai",1,3,6,12,3,10,1,"R20",3,528,"3_NCCCA",11,3,3,120,200
51,528,21280,3,4,21280003004,"Tinh Quang Ngai",1,3,7,13,3,8,1,"R20",3,528,"3_NCCCA",11,3,3,140,160
51,528,21280,3,6,21280003006,"Tinh Quang Ngai",1,3,6,1,3,7,1,"R20",3,528,"3_NCCCA",11,3,3,120,140
51,528,21280,3,5,21280003005,"Tinh Quang Ngai",1,3,7,99,3,NA,2,"DT 100",3,528,"3_NCCCA",11,3,3,140,NA
51,533,21427,6,8,21427006008,"Tinh Quang Ngai",1,3,7,5,3,9,2,"NH6",3,512,"3_NCCCA",11,3,3,140,180
51,533,21427,6,4,21427006004,"Tinh Quang Ngai",1,3,7,4,3,6,1,"khang dân đột biến",3,512,"3_NCCCA",11,3,3,140,120
51,533,21427,6,11,21427006011,"Tinh Quang Ngai",1,3,6,5,3,7,1,"HV1",3,512,"3_NCCCA",11,3,3,120,140
51,533,21427,6,14,21427006014,"Tinh Quang Ngai",1,3,6,5,3,7,2,"NH6",3,512,"3_NCCCA",11,3,3,120,140
51,533,21427,6,1,21427006001,"Tinh Quang Ngai",1,3,11,99,3,NA,1,"khang dân đột biến",3,512,"3_NCCCA",11,3,3,220,NA
51,533,21427,6,5,21427006005,"Tinh Quang Ngai",1,3,8,3,3,9,2,"khang dân đột biến",3,512,"3_NCCCA",11,3,3,160,180
51,533,21427,6,9,21427006009,"Tinh Quang Ngai",1,3,7,6,3,8,1,"Khang Dân",3,512,"3_NCCCA",11,3,3,140,160
51,533,21427,6,7,21427006007,"Tinh Quang Ngai",1,3,8,99,3,NA,2,"hương xuân",3,512,"3_NCCCA",11,3,3,160,NA
51,533,21427,6,3,21427006003,"Tinh Quang Ngai",1,3,10,99,3,NA,1,"đài thơm",3,512,"3_NCCCA",11,3,3,200,NA
51,533,21427,6,13,21427006013,"Tinh Quang Ngai",1,3,7,5,3,8,1,"HV1",3,512,"3_NCCCA",11,3,3,140,160
51,533,21427,6,10,21427006010,"Tinh Quang Ngai",1,3,7,5,3,8,3,"TH6",3,512,"3_NCCCA",11,3,3,140,160
51,534,21439,6,11,21439006011,"Tinh Quang Ngai",1,3,8,12,3,10,1,"thân dân",3,509,"3_NCCCA",3,3,3,160,200
51,534,21439,6,10,21439006010,"Tinh Quang Ngai",1,3,9,10,3,12,2,"khang dân",3,509,"3_NCCCA",3,3,3,180,240
51,534,21439,6,2,21439006002,"Tinh Quang Ngai",1,3,8,9,3,9,2,"Khang dân",3,509,"3_NCCCA",3,3,3,160,180
51,534,21451,18,3,21451018003,"Tinh Quang Ngai",1,3,7,10,3,7,1,"KD18",3,476,"3_NCCCA",12,3,3,140,140
51,534,21451,18,10,21451018010,"Tinh Quang Ngai",1,3,8,30,3,NA,2,"KD18",3,476,"3_NCCCA",12,3,3,160,NA
51,534,21451,18,8,21451018008,"Tinh Quang Ngai",1,3,8,9,3,9,1,"Đài thơm 8",3,476,"3_NCCCA",12,3,3,160,180
51,534,21451,18,7,21451018007,"Tinh Quang Ngai",1,3,9,10,3,10,1,"Khang dân 18",3,476,"3_NCCCA",12,3,3,180,200
51,534,21451,18,1,21451018001,"Tinh Quang Ngai",1,3,7,8,3,7,1,"KD18",3,476,"3_NCCCA",12,3,3,140,140
51,534,21451,18,14,21451018014,"Tinh Quang Ngai",1,3,8,9,3,12,2,"khang dân",3,476,"3_NCCCA",12,3,3,160,240
51,534,21451,18,9,21451018009,"Tinh Quang Ngai",1,3,8,8,3,9,1,"Khang dân 18",3,476,"3_NCCCA",12,3,3,160,180
51,534,21451,18,2,21451018002,"Tinh Quang Ngai",1,3,6.5,14,3,7,1,"KD18",3,476,"3_NCCCA",12,3,3,130,140
51,534,21451,18,13,21451018013,"Tinh Quang Ngai",1,3,8,5,3,10,2,"thân dân 108",3,476,"3_NCCCA",12,3,3,160,200
51,534,21451,18,5,21451018005,"Tinh Quang Ngai",1,3,8,15,3,9,3,"Khang Dân",3,476,"3_NCCCA",12,3,3,160,180
51,534,21451,18,12,21451018012,"Tinh Quang Ngai",1,3,8,32,3,NA,2,"KD18, Bắc thịnh",3,476,"3_NCCCA",12,3,3,160,NA
51,534,21451,18,6,21451018006,"Tinh Quang Ngai",1,3,8,20,3,NA,3,"Khang Dân",3,476,"3_NCCCA",12,3,3,160,NA
52,542,21628,12,2,21628012002,"Tinh Binh Dinh",1,3,15,6,3,30,1,"ct16",3,496,"3_NCCCA",1,3,3,300,600
52,543,21670,33,8,21670033008,"Tinh Binh Dinh",1,3,7,2,3,6,1,"mã lâm",3,586,"3_NCCCA",12,3,3,140,120
52,543,21670,33,11,21670033011,"Tinh Binh Dinh",1,3,6,5,3,7,2,"đài thơm",3,586,"3_NCCCA",12,3,3,120,140
52,543,21670,33,15,21670033015,"Tinh Binh Dinh",1,3,4,5,3,5,1,"mã lâm",3,586,"3_NCCCA",12,3,3,80,100
52,543,21670,33,4,21670033004,"Tinh Binh Dinh",1,3,8.5,2,3,8,2,"nàng Hương 108",3,586,"3_NCCCA",12,3,3,170,160
52,543,21670,33,1,21670033001,"Tinh Binh Dinh",1,3,6,7,3,7,2,"Q5",3,586,"3_NCCCA",12,3,3,120,140
52,543,21670,33,5,21670033005,"Tinh Binh Dinh",1,3,8,3,3,8,2,"đồng văn 108",3,586,"3_NCCCA",12,3,3,160,160
52,543,21670,33,2,21670033002,"Tinh Binh Dinh",1,3,6,6,3,5,2,"đồng văn",3,586,"3_NCCCA",12,3,3,120,100
52,543,21670,33,14,21670033014,"Tinh Binh Dinh",1,3,8,3,3,8,2,"nàng Hương 108",3,586,"3_NCCCA",12,3,3,160,160
52,543,21670,33,13,21670033013,"Tinh Binh Dinh",1,3,8.5,3,3,8,2,"đài thơm",3,586,"3_NCCCA",12,3,3,170,160
52,543,21670,33,6,21670033006,"Tinh Binh Dinh",1,3,7,5,3,8,1,"Mã lâm",3,586,"3_NCCCA",12,3,3,140,160
52,543,21670,33,12,21670033012,"Tinh Binh Dinh",1,3,6,2,3,7,1,"đài thơm 8",3,586,"3_NCCCA",12,3,3,120,140
52,543,21670,33,7,21670033007,"Tinh Binh Dinh",1,3,7,2,3,6,1,"mã lâm",3,586,"3_NCCCA",12,3,3,140,120
52,545,21760,17,10,21760017010,"Tinh Binh Dinh",1,3,6,9,3,8,1,"khang dâng",3,546,"3_NCCCA",10,3,3,120,160
52,545,21760,17,9,21760017009,"Tinh Binh Dinh",1,3,6,9,3,9,1,"khang dâng",3,546,"3_NCCCA",10,3,3,120,180
52,545,21760,17,4,21760017004,"Tinh Binh Dinh",1,3,6,8,3,9,1,"khang dâng",3,546,"3_NCCCA",10,3,3,120,180
52,545,21760,17,12,21760017012,"Tinh Binh Dinh",1,3,6,9,3,9,1,"khang dâng",3,546,"3_NCCCA",10,3,3,120,180
52,545,21760,17,5,21760017005,"Tinh Binh Dinh",1,3,6,8,3,9,1,"khang dâng",3,546,"3_NCCCA",10,3,3,120,180
52,545,21760,17,3,21760017003,"Tinh Binh Dinh",1,3,6,8,3,8,1,"khang dân",3,546,"3_NCCCA",10,3,3,120,160
52,545,21760,17,2,21760017002,"Tinh Binh Dinh",1,3,6,9,3,9,1,"dv 108",3,546,"3_NCCCA",10,3,3,120,180
52,545,21760,17,13,21760017013,"Tinh Binh Dinh",1,3,6,8,3,8,1,"khang dân",3,546,"3_NCCCA",10,3,3,120,160
52,545,21760,17,8,21760017008,"Tinh Binh Dinh",1,3,6,8,3,8,1,"dv108",3,546,"3_NCCCA",10,3,3,120,160
52,545,21760,17,11,21760017011,"Tinh Binh Dinh",1,3,6,9,3,8,1,"dv 108",3,546,"3_NCCCA",10,3,3,120,160
52,545,21772,12,16,21772012016,"Tinh Binh Dinh",1,3,7,2,3,7,1,"khang dâng",3,459,"3_NCCCA",13,3,3,140,140
52,545,21772,12,25,21772012025,"Tinh Binh Dinh",1,3,7,3,3,7,1,"khang dâng",3,459,"3_NCCCA",13,3,3,140,140
52,545,21772,12,30,21772012030,"Tinh Binh Dinh",1,3,7,3,3,7,1,"khang dâng",3,459,"3_NCCCA",13,3,3,140,140
52,545,21772,12,29,21772012029,"Tinh Binh Dinh",1,3,7,3,3,7,1,"khang dâng",3,459,"3_NCCCA",13,3,3,140,140
52,545,21772,12,21,21772012021,"Tinh Binh Dinh",1,3,7,3,3,7,1,"khang dâng",3,459,"3_NCCCA",13,3,3,140,140
52,545,21772,12,26,21772012026,"Tinh Binh Dinh",1,3,7,2,3,7,1,"khang dâng",3,459,"3_NCCCA",13,3,3,140,140
52,545,21772,12,19,21772012019,"Tinh Binh Dinh",1,3,7,1,3,7,1,"đài thơm 8",3,459,"3_NCCCA",13,3,3,140,140
52,545,21772,12,23,21772012023,"Tinh Binh Dinh",1,3,7,1,3,7,1,"khang dâng",3,459,"3_NCCCA",13,3,3,140,140
52,545,21772,12,24,21772012024,"Tinh Binh Dinh",1,3,7,3,3,7,1,"khang dâng",3,459,"3_NCCCA",13,3,3,140,140
52,545,21772,12,22,21772012022,"Tinh Binh Dinh",1,3,7,2,3,7,1,"khang dâng",3,459,"3_NCCCA",13,3,3,140,140
52,545,21772,12,27,21772012027,"Tinh Binh Dinh",1,3,7,2,3,7,1,"khang dâng",3,459,"3_NCCCA",13,3,3,140,140
52,545,21772,12,20,21772012020,"Tinh Binh Dinh",1,3,7,3,3,7,1,"khang dâng",3,459,"3_NCCCA",13,3,3,140,140
52,545,21772,12,18,21772012018,"Tinh Binh Dinh",1,3,7,3,3,7,1,"khang dâng",3,459,"3_NCCCA",13,3,3,140,140
52,547,21820,3,14,21820003014,"Tinh Binh Dinh",1,3,7,7,3,7,1,"DV 108",3,581,"3_NCCCA",10,3,3,140,140
52,547,21820,3,9,21820003009,"Tinh Binh Dinh",1,3,7,99,3,NA,1,"hà phát",3,581,"3_NCCCA",10,3,3,140,NA
52,547,21820,3,10,21820003010,"Tinh Binh Dinh",1,3,6,99,3,NA,1,"khang dân đột biến",3,581,"3_NCCCA",10,3,3,120,NA
52,547,21820,3,1,21820003001,"Tinh Binh Dinh",1,3,7,99,3,NA,1,"hà phát",3,581,"3_NCCCA",10,3,3,140,NA
52,547,21820,3,12,21820003012,"Tinh Binh Dinh",1,3,8.5,99,3,NA,1,"hà phát 3",3,581,"3_NCCCA",10,3,3,170,NA
52,547,21820,3,11,21820003011,"Tinh Binh Dinh",1,3,7,99,3,NA,1,"hà phát 3",3,581,"3_NCCCA",10,3,3,140,NA
52,547,21820,3,15,21820003015,"Tinh Binh Dinh",1,3,7,99,3,NA,1,"hà phát 3",3,581,"3_NCCCA",10,3,3,140,NA
52,547,21820,3,6,21820003006,"Tinh Binh Dinh",1,3,8,8,3,8,1,"DV108",3,581,"3_NCCCA",10,3,3,160,160
52,547,21820,3,3,21820003003,"Tinh Binh Dinh",1,3,7,99,3,NA,1,"Hà phát",3,581,"3_NCCCA",10,3,3,140,NA
52,547,21820,3,13,21820003013,"Tinh Binh Dinh",1,3,7,99,3,NA,1,"Hà phát",3,581,"3_NCCCA",10,3,3,140,NA
52,548,21889,5,3,21889005003,"Tinh Binh Dinh",1,3,10,99,3,NA,1,"Lúa gạch",3,507,"3_NCCCA",6,3,3,200,NA
52,548,21889,5,7,21889005007,"Tinh Binh Dinh",1,3,8,99,3,NA,2,"tr 13/2",3,507,"3_NCCCA",6,3,3,160,NA
52,548,21889,5,13,21889005013,"Tinh Binh Dinh",1,3,7,99,3,NA,1,"TR 13/2",3,507,"3_NCCCA",6,3,3,140,NA
52,548,21889,5,10,21889005010,"Tinh Binh Dinh",1,3,8,99,3,NA,2,"tr 13/2",3,507,"3_NCCCA",6,3,3,160,NA
52,548,21889,5,14,21889005014,"Tinh Binh Dinh",1,3,7,6,3,11,1,"TR 13/2",3,507,"3_NCCCA",6,3,3,140,220
52,548,21889,5,12,21889005012,"Tinh Binh Dinh",1,3,8,99,3,NA,1,"Lúa Gạch",3,507,"3_NCCCA",6,3,3,160,NA
52,549,21925,1,14,21925001014,"Tinh Binh Dinh",1,3,8,0,3,8,99,"0",3,600,"3_NCCCA",7,3,3,160,160
52,549,21925,1,2,21925001002,"Tinh Binh Dinh",1,3,8,0,3,8,99,"0",3,600,"3_NCCCA",7,3,3,160,160
52,549,21925,1,1,21925001001,"Tinh Binh Dinh",99,3,7,0,3,7,1,"0",3,600,"3_NCCCA",7,3,3,140,140
52,549,21925,1,6,21925001006,"Tinh Binh Dinh",1,3,8,0,3,8,99,"0",3,600,"3_NCCCA",7,3,3,160,160
52,549,21925,1,11,21925001011,"Tinh Binh Dinh",1,3,8,99,3,NA,99,"0",3,600,"3_NCCCA",7,3,3,160,NA
52,549,21925,1,5,21925001005,"Tinh Binh Dinh",99,3,8,0,3,8,99,"0",3,600,"3_NCCCA",7,3,3,160,160
52,549,21925,1,13,21925001013,"Tinh Binh Dinh",99,3,8,0,3,8,99,"0",3,600,"3_NCCCA",7,3,3,160,160
52,549,21934,12,13,21934012013,"Tinh Binh Dinh",1,3,7,2,3,9,1,"Quảng Nam",3,593,"3_NCCCA",3,3,3,140,180
52,549,21934,12,2,21934012002,"Tinh Binh Dinh",1,3,7,7,3,10,1,"quảng nam",3,593,"3_NCCCA",3,3,3,140,200
52,549,21934,12,14,21934012014,"Tinh Binh Dinh",1,3,8,6,3,10,1,"Quảng nam",3,593,"3_NCCCA",3,3,3,160,200
52,549,21943,21,14,21943021014,"Tinh Binh Dinh",1,3,8,7,3,10,1,"thiên ưu",3,657,"3_NCCCA",9,3,3,160,200
52,549,21943,21,2,21943021002,"Tinh Binh Dinh",1,3,7,5,3,9,1,"TBR1, đài thơm",3,657,"3_NCCCA",9,3,3,140,180
52,549,21943,21,7,21943021007,"Tinh Binh Dinh",1,3,8,5,3,10,1,"TBR1, Q5, thiên ưu",3,657,"3_NCCCA",9,3,3,160,200
52,549,21943,21,13,21943021013,"Tinh Binh Dinh",1,3,7,7,3,10,1,"TBR1, u ải",3,657,"3_NCCCA",9,3,3,140,200
52,549,21943,21,9,21943021009,"Tinh Binh Dinh",1,3,7,7,3,9,1,"TBR1, u ải, khang dân",3,657,"3_NCCCA",9,3,3,140,180
52,549,21943,21,5,21943021005,"Tinh Binh Dinh",1,3,7,7,3,10,1,"đài thơm",3,657,"3_NCCCA",9,3,3,140,200
52,549,21943,21,1,21943021001,"Tinh Binh Dinh",1,3,8,7,3,10,1,"Q5, đài thơm",3,657,"3_NCCCA",9,3,3,160,200
52,549,21943,21,4,21943021004,"Tinh Binh Dinh",1,3,8,8,3,10,1,"TBR1, Bắc thịch",3,657,"3_NCCCA",9,3,3,160,200
52,549,21943,21,12,21943021012,"Tinh Binh Dinh",1,3,7,8,3,7,1,"quảng nam",3,657,"3_NCCCA",9,3,3,140,140
52,550,21970,34,15,21970034015,"Tinh Binh Dinh",1,3,5,99,3,NA,1,"DV108",3,537,"3_NCCCA",7,3,3,100,NA
52,550,21970,34,13,21970034013,"Tinh Binh Dinh",1,3,6,99,3,NA,1,"DV108",3,537,"3_NCCCA",7,3,3,120,NA
52,550,21970,34,3,21970034003,"Tinh Binh Dinh",1,3,5,99,3,NA,1,"DV108",3,537,"3_NCCCA",7,3,3,100,NA
52,550,21970,34,8,21970034008,"Tinh Binh Dinh",1,3,6,99,3,NA,1,"DV108",3,537,"3_NCCCA",7,3,3,120,NA
52,550,21970,34,4,21970034004,"Tinh Binh Dinh",1,3,6,99,3,NA,1,"DV108",3,537,"3_NCCCA",7,3,3,120,NA
52,550,21970,34,11,21970034011,"Tinh Binh Dinh",1,3,5,99,3,NA,1,"DV108",3,537,"3_NCCCA",7,3,3,100,NA
52,550,21970,34,2,21970034002,"Tinh Binh Dinh",1,3,5,99,3,NA,1,"DV108",3,537,"3_NCCCA",7,3,3,100,NA
52,550,21985,5,2,21985005002,"Tinh Binh Dinh",1,3,8,99,3,NA,1,"khang dân",3,545,"3_NCCCA",7,3,3,160,NA
52,550,21985,5,11,21985005011,"Tinh Binh Dinh",1,3,8,99,3,NA,1,"tbr1",3,545,"3_NCCCA",7,3,3,160,NA
52,550,21985,5,9,21985005009,"Tinh Binh Dinh",1,3,8,99,3,NA,2,"dv108",3,545,"3_NCCCA",7,3,3,160,NA
52,550,21985,5,14,21985005014,"Tinh Binh Dinh",1,3,8,8,3,10,1,"khang dân",3,545,"3_NCCCA",7,3,3,160,200
52,550,21985,5,5,21985005005,"Tinh Binh Dinh",1,3,8,99,3,NA,1,"đài thơm",3,545,"3_NCCCA",7,3,3,160,NA
52,550,21985,5,4,21985005004,"Tinh Binh Dinh",1,3,8,99,3,NA,1,"tbr1",3,545,"3_NCCCA",7,3,3,160,NA
52,550,21985,5,1,21985005001,"Tinh Binh Dinh",1,3,8,10,3,12,1,"khang dân",3,545,"3_NCCCA",7,3,3,160,240
54,557,22060,11,1,22060011001,"Tinh Phu Yen",1,3,10,99,3,NA,2,"ML48",3,441,"3_NCCCA",1,3,3,200,NA
54,559,22114,11,7,22114011007,"Tinh Phu Yen",1,3,8,6,3,10,1,"tbr",3,403,"3_NCCCA",1,3,3,160,200
54,559,22129,5,13,22129005013,"Tinh Phu Yen",1,3,7,5,3,10,2,"BC15",3,459,"3_NCCCA",14,3,3,140,200
54,559,22129,5,2,22129005002,"Tinh Phu Yen",1,3,10,99,3,NA,1,"TBR10",3,459,"3_NCCCA",14,3,3,200,NA
54,559,22129,5,12,22129005012,"Tinh Phu Yen",1,3,10,6,3,12,2,"Đài Thơm 8",3,459,"3_NCCCA",14,3,3,200,240
54,559,22129,5,7,22129005007,"Tinh Phu Yen",1,3,7,3,3,10,2,"đài thơm",3,459,"3_NCCCA",14,3,3,140,200
54,559,22129,5,8,22129005008,"Tinh Phu Yen",1,3,10,10,3,12,3,"tbr",3,459,"3_NCCCA",14,3,3,200,240
54,559,22129,5,6,22129005006,"Tinh Phu Yen",1,3,10,15,3,12,3,"đài thơm",3,459,"3_NCCCA",14,3,3,200,240
54,559,22129,5,11,22129005011,"Tinh Phu Yen",1,3,8,4,3,10,3,"TBR10",3,459,"3_NCCCA",14,3,3,160,200
54,559,22129,5,4,22129005004,"Tinh Phu Yen",1,3,15,4,3,15,3,"T10",3,459,"3_NCCCA",14,3,3,300,300
54,559,22129,5,1,22129005001,"Tinh Phu Yen",1,3,7,5,3,9,3,"đv108",3,459,"3_NCCCA",14,3,3,140,180
54,559,22129,5,9,22129005009,"Tinh Phu Yen",1,3,13,4,3,15,3,"Đài thơm",3,459,"3_NCCCA",14,3,3,260,300
54,559,22129,5,14,22129005014,"Tinh Phu Yen",1,3,10,4,3,12,2,"MT10",3,459,"3_NCCCA",14,3,3,200,240
54,559,22129,5,5,22129005005,"Tinh Phu Yen",1,3,10,10,3,10,3,"T10",3,459,"3_NCCCA",14,3,3,200,200
54,559,22129,5,3,22129005003,"Tinh Phu Yen",1,3,10,99,3,NA,3,"TBR10",3,459,"3_NCCCA",14,3,3,200,NA
54,559,22129,5,10,22129005010,"Tinh Phu Yen",1,3,10,12,3,12,3,"đv 108",3,459,"3_NCCCA",14,3,3,200,240
54,559,22132,9,3,22132009003,"Tinh Phu Yen",1,3,7,7,3,10,2,"Đài thơm 8",3,422,"3_NCCCA",12,3,3,140,200
54,559,22132,9,11,22132009011,"Tinh Phu Yen",1,3,7,5,3,7,3,"DV1081",3,422,"3_NCCCA",12,3,3,140,140
54,559,22132,9,15,22132009015,"Tinh Phu Yen",1,3,7,8,3,10,2,"Q5",3,422,"3_NCCCA",12,3,3,140,200
54,559,22132,9,12,22132009012,"Tinh Phu Yen",1,3,7,7,3,10,3,"Bắc Thịnh",3,422,"3_NCCCA",12,3,3,140,200
54,559,22132,9,13,22132009013,"Tinh Phu Yen",1,3,7,3,3,7,3,"DV108",3,422,"3_NCCCA",12,3,3,140,140
54,559,22132,9,9,22132009009,"Tinh Phu Yen",1,3,6,6,3,9,1,"đv108",3,422,"3_NCCCA",12,3,3,120,180
54,559,22132,9,8,22132009008,"Tinh Phu Yen",1,3,5,6,3,9,1,"ĐV108",3,422,"3_NCCCA",12,3,3,100,180
54,559,22132,9,2,22132009002,"Tinh Phu Yen",1,3,7,3,3,10,1,"Đài thơm",3,422,"3_NCCCA",12,3,3,140,200
54,559,22132,9,5,22132009005,"Tinh Phu Yen",1,3,5,6,3,8,3,"đài thơm 8",3,422,"3_NCCCA",12,3,3,100,160
54,559,22132,9,7,22132009007,"Tinh Phu Yen",1,3,6,8,3,8,3,"ĐV108",3,422,"3_NCCCA",12,3,3,120,160
54,559,22132,9,4,22132009004,"Tinh Phu Yen",1,3,10,5,3,10,3,"DV108",3,422,"3_NCCCA",12,3,3,200,200
54,559,22132,9,16,22132009016,"Tinh Phu Yen",1,3,10,15,3,12,3,"dv108",3,422,"3_NCCCA",12,3,3,200,240
54,559,22141,6,3,22141006003,"Tinh Phu Yen",1,3,10,99,3,NA,3,"thơm lài",3,442,"3_NCCCA",2,3,3,200,NA
54,559,22141,6,9,22141006009,"Tinh Phu Yen",1,3,15,5,3,12,1,"TBR97",3,442,"3_NCCCA",2,3,3,300,240
54,560,22165,4,8,22165004008,"Tinh Phu Yen",1,4,30,4,4,30,3,"OM232",3,378,"3_NCCCA",4,4,4,300,300
54,560,22165,4,11,22165004011,"Tinh Phu Yen",1,4,30,2,4,30,2,"om232",3,378,"3_NCCCA",4,4,4,300,300
54,560,22165,4,16,22165004016,"Tinh Phu Yen",1,4,30,3,4,30,2,"OM232",3,378,"3_NCCCA",4,4,4,300,300
54,560,22165,4,10,22165004010,"Tinh Phu Yen",1,4,30,2,4,30,2,"TH68",3,378,"3_NCCCA",4,4,4,300,300
54,562,22285,21,11,22285021011,"Tinh Phu Yen",1,3,10,5,3,10,2,"py2",3,456,"3_NCCCA",7,3,3,200,200
54,562,22285,21,7,22285021007,"Tinh Phu Yen",1,3,10,5,3,12,3,"OM2695",3,456,"3_NCCCA",7,3,3,200,240
54,562,22285,21,13,22285021013,"Tinh Phu Yen",1,3,11,5,3,11,3,"ML49",3,456,"3_NCCCA",7,3,3,220,220
