MATINH,IDHO,MAHUYEN,MAXA,MADIABAN,HOSO,breeding_main_variety,Correct_name.DNA2,breeding_seed_origin,breeding_seed_duration,Decision,Convergence.on.Year,IRRI_Parentage,Saltol,qSub1,breeding_certified_seed,KYDIEUTRA,mech_mini_combiner,mech_combine_harvester,mech_straw_baler,mech_row_seeder,mech_seed_blower,straw_burn,straw_incorporated_soil,straw_mulching,straw_other,straw_remove_completely,straw_remove_partly,straw_rm_compost,straw_rm_cooking,straw_rm_livestock,straw_rm_mushroom,straw_rm_other,straw_rm_sold,panel,weight_final_rice,weight_rice_DNA,THUNHAP,TONGCHITIEU,ethnic,rls_head,age,edu_grade,n_member,male,female,internet,land_area_sum,poor_commune,dummy_main_str,dist_main_str,type_main_str,dummy_local_market_wholesale,dist_market_wholesale,dummy_ext_center,dist_ext_center,farmer_participation_pct,dummy_protection_staff,main_str_asphalt,IRRI_Parentage_edited,Quintiles,Bottom_20,Bottom_40,Sub1
66,24586004011,656,24586,004,011,,,,,,,,,,,10,0,0,0,0,0,0,0,0,1,0,0,,,,,,,2022,429.536554788237,,38592,40138.5,1,1,37,7,4,1,0,1,5000,1,1,,1,0,50,0,6,,1,1,0,1,1,1,
66,24586004013,656,24586,004,013,,,,,,,,,,,10,0,0,0,0,0,0,0,0,1,0,0,,,,,,,2022,429.536554788237,,24192,,1,1,31,5,4,1,0,1,3200,1,1,,1,0,50,0,6,,1,1,0,,,,
66,24586004014,656,24586,004,014,,,,,,,,,,,10,0,0,0,0,0,0,0,0,1,0,0,,,,,,,2022,429.536554788237,,26592,,1,1,23,9,2,0,1,1,1000,1,1,,1,0,50,0,6,,1,1,0,,,,
66,24586004015,656,24586,004,015,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,429.536554788237,,31248,,1,1,47,,3,1,0,0,3500,1,1,,1,0,50,0,6,,1,1,0,,,,
66,24592002002,656,24592,002,002,,,,,,,,,,,4,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,740.256842732035,,156383,,0,1,88,5,3,1,0,0,15000,1,1,,1,0,0,0,15,,0,1,0,,,,
66,24592002004,656,24592,002,004,,,,,,,,,,,4,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,740.256842732035,,296966,,0,1,53,9,3,1,0,1,17000,1,1,,1,0,0,0,15,,0,1,0,,,,
66,24592002006,656,24592,002,006,,,,,,,,,,,4,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,740.256842732035,,117026,,0,1,51,9,4,1,0,0,12000,1,1,,1,0,0,0,15,,0,1,0,,,,
66,24592002012,656,24592,002,012,,,,,,,,,,,4,0,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,740.256842732035,,311544,,0,1,59,6,6,0,1,1,26000,1,1,,1,0,0,0,15,,0,1,0,,,,
66,24607007006,656,24607,007,006,,,,,,,,,,,3,0,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,540.95152667439,,62591,,1,1,35,5,4,1,0,0,2200,1,1,,1,0,0,0,0,,0,1,0,,,,
66,24607007008,656,24607,007,008,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2022,540.95152667439,,148380,,1,1,33,10,5,1,0,1,11000,1,1,,1,0,0,0,0,,0,1,0,,,,
67,24616011016,661,24616,011,016,,,,,,,,,,,12,1,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,,,117420,,1,1,50,2,5,1,0,1,10,1,1,,2,0,0,1,5,100,1,0,0,,,,
67,24643001002,662,24643,001,002,,,,,,,,,,,10,0,0,0,0,0,0,0,1,0,0,0,,,,,,,2022,767.489279268424,,43489,,0,1,64,9,2,1,0,1,21000,0,1,,1,0,25,0,25,,0,1,0,,,,
67,24643001006,662,24643,001,006,,,,,,,,,,,10,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,767.489279268424,,57240,,1,1,44,3,6,1,0,0,11000,0,1,,1,0,25,0,25,,0,1,0,,,,
67,24643001024,662,24643,001,024,,,,,,,,,,,10,0,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,767.489279268424,,8282,38749.5,0,1,47,6,1,0,1,0,6500,0,1,,1,0,25,0,25,,0,1,0,1,1,1,
67,24679021002,663,24679,021,002,,,,,,,,,,,6,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,171.604683627265,,123093,121187.5,0,1,60,12,2,1,0,1,151500,0,1,,1,0,1,0,7,,0,1,0,5,0,0,
67,24679021003,663,24679,021,003,,,,,,,,,,,6,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,171.604683627265,,269855,,0,1,48,9,8,1,0,1,37300,0,1,,1,0,1,0,7,,0,1,0,,,,
67,24679021006,663,24679,021,006,,,,,,,,,,,6,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,171.604683627265,,227519,,0,1,59,9,3,1,0,1,26400,0,1,,1,0,1,0,7,,0,1,0,,,,
67,24679021008,663,24679,021,008,,,,,,,,,,,6,1,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,171.604683627265,,188747,,0,1,47,5,7,0,1,0,11500,0,1,,1,0,1,0,7,,0,1,0,,,,
67,24679021010,663,24679,021,010,,,,,,,,,,,6,1,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,171.604683627265,,104759,70858.5,0,1,59,5,3,1,0,1,13000,0,1,,1,0,1,0,7,,0,1,0,3,0,0,
67,24679021016,663,24679,021,016,,,,,,,,,,,6,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,171.604683627265,,249516,,0,1,72,,3,1,0,0,,0,1,,1,0,1,0,7,,0,1,0,,,,
67,24685008011,663,24685,008,011,,,,,,,,,,,8,0,1,0,0,0,0,1,0,0,0,0,,,,,,,2022,1143.42052339409,,104593,,0,1,42,9,4,1,0,1,21500,1,1,,1,0,60,0,6,,1,1,0,,,,
67,24685008012,663,24685,008,012,,,,,,,,,,,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2022,1143.42052339409,,401757,,0,1,63,8,5,0,1,1,22700,1,1,,1,0,60,0,6,,1,1,0,,,,
67,24706006002,664,24706,006,002,,,,,,,,,,,3,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,500.249336806178,,47518,,1,1,25,4,5,1,0,1,10000,0,1,,1,0,44,0,24,,0,1,0,,,,
67,24706006006,664,24706,006,006,,,,,,,,,,,3,1,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,500.249336806178,,48192,,1,1,29,2,4,1,0,1,12000,0,1,,1,0,44,0,24,,0,1,0,,,,
67,24706006007,664,24706,006,007,,,,,,,,,,,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2022,500.249336806178,,65762,,0,1,46,0,2,1,0,1,24000,0,1,,1,0,44,0,24,,0,1,0,,,,
67,24706006008,664,24706,006,008,,,,,,,,,,,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2022,500.249336806178,,231311,85641.5,0,1,45,7,4,1,0,1,42000,0,1,,1,0,44,0,24,,0,1,0,3,0,0,
67,24706006011,664,24706,006,011,,,,,,,,,,,3,1,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,500.249336806178,,85296,,0,1,56,9,2,1,0,0,15000,0,1,,1,0,44,0,24,,0,1,0,,,,
67,24715012002,664,24715,012,002,,,,,,,,,,,2,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,787.059767643567,,30050,,1,1,30,5,4,1,0,1,13050,0,1,,1,0,1,0,16,,0,1,0,,,,
67,24715012006,664,24715,012,006,,,,,,,,,,,2,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,787.059767643567,,93888,,1,1,39,5,8,1,0,1,33000,0,1,,1,0,1,0,16,,0,1,0,,,,
67,24715012009,664,24715,012,009,,,,,,,,,,,2,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,787.059767643567,,142561,,1,1,36,2,5,1,0,1,25000,0,1,,1,0,1,0,16,,0,1,0,,,,
67,24719008001,665,24719,008,001,,,,,,,,,,,1,1,0,0,0,0,0,0,0,1,0,0,,,,,,,2022,125.032278365399,,302326,,0,1,56,5,6,1,0,0,37000,0,1,,2,0,100,0,15,,1,0,0,,,,
67,24719008002,665,24719,008,002,,,,,,,,,,,1,1,0,0,0,0,0,0,0,1,0,0,,,,,,,2022,125.032278365399,,151493,,0,1,55,5,4,1,0,0,131000,0,1,,2,0,100,0,15,,1,0,0,,,,
67,24719008003,665,24719,008,003,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2022,125.032278365399,,65817,,0,1,41,6,5,1,0,0,500,0,1,,2,0,100,0,15,,1,0,0,,,,
67,24719008004,665,24719,008,004,,,,,,,,,,,1,1,0,0,0,0,0,0,0,1,0,0,,,,,,,2022,125.032278365399,,159267,87120,0,1,46,7,7,1,0,0,26000,0,1,,2,0,100,0,15,,1,0,0,4,0,0,
67,24719008005,665,24719,008,005,,,,,,,,,,,1,1,0,0,0,0,0,0,0,1,0,0,,,,,,,2022,125.032278365399,,452737,,0,1,52,6,6,1,0,0,50500,0,1,,2,0,100,0,15,,1,0,0,,,,
67,24719008006,665,24719,008,006,,,,,,,,,,,1,1,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,125.032278365399,,195506,,0,1,40,8,4,1,0,0,19000,0,1,,2,0,100,0,15,,1,0,0,,,,
67,24719008008,665,24719,008,008,,,,,,,,,,,1,1,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,125.032278365399,,96958,91666.5,0,1,44,5,5,1,0,1,9500,0,1,,2,0,100,0,15,,1,0,0,4,0,0,
67,24719008011,665,24719,008,011,,,,,,,,,,,1,1,0,0,0,0,0,0,1,0,0,0,,,,,,,2022,125.032278365399,,177662,,0,1,55,5,5,1,0,1,41000,0,1,,2,0,100,0,15,,1,0,0,,,,
67,24719008012,665,24719,008,012,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,125.032278365399,,109922,,0,1,35,3,5,1,0,1,25000,0,1,,2,0,100,0,15,,1,0,0,,,,
67,24719008013,665,24719,008,013,,,,,,,,,,,1,1,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,125.032278365399,,85320,69590,0,1,30,5,5,1,0,1,10500,0,1,,2,0,100,0,15,,1,0,0,3,0,0,
67,24719008015,665,24719,008,015,,,,,,,,,,,1,1,0,0,0,0,0,0,1,0,0,0,,,,,,,2022,125.032278365399,,64380,,0,1,30,9,5,1,0,1,12800,0,1,,2,0,100,0,15,,1,0,0,,,,
67,24748023011,667,24748,023,011,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2022,274.957677281877,,36215,44417.5,0,1,68,9,3,1,0,0,5400,1,1,,1,0,8,0,20,,0,1,0,1,1,1,
67,24748023013,667,24748,023,013,,,,,,,,,,,4,0,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,274.957677281877,,28621,,0,1,52,5,3,1,0,1,10000,1,1,,1,0,8,0,20,,0,1,0,,,,
68,24862007008,675,24862,007,008,,,,,,,,,,,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2022,657.674395508366,,50760,,1,1,32,5,5,0,1,1,13000,1,1,,2,1,5,1,5,100,1,0,0,,,,
68,24862007009,675,24862,007,009,,,,,,,,,,,9,1,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,657.674395508366,,43141,,1,1,39,6,5,1,0,1,6000,1,1,,2,1,5,1,5,100,1,0,0,,,,
68,24955008002,677,24955,008,002,,,,,,,,,,,10,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,345.780294149568,,168120,,1,1,61,,6,0,1,0,2000,0,1,,1,1,5,0,5,,1,1,0,,,,
68,24955008003,677,24955,008,003,,,,,,,,,,,10,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,345.780294149568,,73007,,1,1,37,11,4,0,1,0,5000,0,1,,1,1,5,0,5,,1,1,0,,,,
68,24955008005,677,24955,008,005,,,,,,,,,,,10,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,345.780294149568,,124753,,1,1,72,,4,1,0,0,20000,0,1,,1,1,5,0,5,,1,1,0,,,,
68,24955008006,677,24955,008,006,,,,,,,,,,,10,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,345.780294149568,,26686,,1,1,78,,2,0,1,0,2000,0,1,,1,1,5,0,5,,1,1,0,,,,
68,24955008008,677,24955,008,008,,,,,,,,,,,10,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,345.780294149568,,34367,,1,1,59,,2,0,1,0,5000,0,1,,1,1,5,0,5,,1,1,0,,,,
68,24955008009,677,24955,008,009,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2022,345.780294149568,,12288,,1,1,53,,1,0,1,0,4000,0,1,,1,1,5,0,5,,1,1,0,,,,
68,24955008010,677,24955,008,010,,,,,,,,,,,10,0,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,345.780294149568,,60096,,1,1,44,,4,0,1,0,5000,0,1,,1,1,5,0,5,,1,1,0,,,,
68,24955008012,677,24955,008,012,,,,,,,,,,,10,1,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,345.780294149568,,23952,,1,1,69,5,2,1,0,0,2000,0,1,,1,1,5,0,5,,1,1,0,,,,
68,24955008013,677,24955,008,013,,,,,,,,,,,10,1,0,0,0,0,0,0,1,0,0,0,,,,,,,2022,345.780294149568,,75170,68759,1,1,43,,6,0,1,0,6000,0,1,,1,1,5,0,5,,1,1,0,3,0,0,
68,24955008014,677,24955,008,014,,,,,,,,,,,10,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,345.780294149568,,55044,48405,1,1,37,6,3,0,1,1,6000,0,1,,1,1,5,0,5,,1,1,0,2,0,1,
68,25021002012,679,25021,002,012,,,,,,,,,,,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,2409.57682603476,,114082,,0,1,57,9,3,1,0,1,18000,0,1,,1,0,30,0,20,,0,1,0,,,,
68,25027021005,679,25027,021,005,,,,,,,,,,,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,532.546451248793,,150986,,1,1,56,,9,1,0,0,32000,0,1,,1,0,50,0,6,,1,1,0,,,,
68,25027021007,679,25027,021,007,,,,,,,,,,,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,532.546451248793,,80828,,1,1,48,6,4,0,1,1,21000,0,1,,1,0,50,0,6,,1,1,0,,,,
68,25027021011,679,25027,021,011,,,,,,,,,,,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,532.546451248793,,250489,,1,1,51,4,7,1,0,0,28000,0,1,,1,0,50,0,6,,1,1,0,,,,
68,25177006001,683,25177,006,001,,,,,,,,,,,3,0,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,438.168508251081,,55415,66223,0,1,64,9,1,1,0,1,16000,0,1,,2,0,0,0,5,,1,0,0,3,0,0,
68,25177006002,683,25177,006,002,,,,,,,,,,,3,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,438.168508251081,,102670,,0,1,60,7,3,0,1,0,32000,0,1,,2,0,0,0,5,,1,0,0,,,,
68,25177006004,683,25177,006,004,,,,,,,,,,,3,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,438.168508251081,,100871,,0,1,71,9,3,1,0,0,22000,0,1,,2,0,0,0,5,,1,0,0,,,,
68,25177006006,683,25177,006,006,,,,,,,,,,,3,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,438.168508251081,,57625,79893.5,0,1,69,9,7,0,1,1,25000,0,1,,2,0,0,0,5,,1,0,0,3,0,0,
68,25177006008,683,25177,006,008,,,,,,,,,,,3,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,438.168508251081,,40177,,0,1,56,10,4,1,0,1,30000,0,1,,2,0,0,0,5,,1,0,0,,,,
68,25177006010,683,25177,006,010,,,,,,,,,,,3,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,438.168508251081,,113855,,0,1,41,5,4,0,1,1,1500,0,1,,2,0,0,0,5,,1,0,0,,,,
68,25177006012,683,25177,006,012,,,,,,,,,,,3,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,438.168508251081,,66052.40625,,0,1,57,7,4,1,0,1,20300,0,1,,2,0,0,0,5,,1,0,0,,,,
68,25177006014,683,25177,006,014,,,,,,,,,,,3,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,438.168508251081,,30386,56217,0,1,64,9,2,1,0,1,70500,0,1,,2,0,0,0,5,,1,0,0,2,0,1,
68,25189005029,683,25189,005,029,,,,,,,,,,,9,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,3688.66238696745,,245835,125645,0,1,57,12,2,1,0,1,,0,1,,2,0,0,0,5,,1,0,0,5,0,0,
68,25189005030,683,25189,005,030,,,,,,,,,,,9,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,3688.66238696745,,49540,27956,0,1,35,9,4,1,0,1,,0,1,,2,0,0,0,5,,1,0,0,1,1,1,
70,25305007006,692,25305,007,006,,,,,,,,,,,11,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,358.495149903196,,214488,,1,1,52,,6,0,1,0,3000,1,1,,2,0,0,0,16,,0,0,0,,,,
70,25306004002,692,25306,004,002,,,,,,,,,,,7,0,1,0,1,0,0,1,0,0,0,0,,,,,,,2022,288.637871656029,,271021,,1,1,39,5,5,1,0,1,20000,0,1,,2,0,0,0,10,,0,0,0,,,,
70,25306004004,692,25306,004,004,,,,,,,,,,,7,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,288.637871656029,,251713,,1,1,57,,6,0,1,0,20000,0,1,,2,0,0,0,10,,0,0,0,,,,
70,25306004007,692,25306,004,007,,,,,,,,,,,7,0,1,0,0,0,0,1,0,0,0,0,,,,,,,2022,288.637871656029,,226008,,1,1,77,1,6,1,0,0,9000,0,1,,2,0,0,0,10,,0,0,0,,,,
70,25306004008,692,25306,004,008,,,,,,,,,,,7,0,1,0,0,0,0,1,0,0,0,0,,,,,,,2022,288.637871656029,,228000,,1,1,56,4,4,1,0,0,20000,0,1,,2,0,0,0,10,,0,0,0,,,,
70,25306004010,692,25306,004,010,,,,,,,,,,,7,0,1,0,0,0,0,1,0,0,0,0,,,,,,,2022,288.637871656029,,102996,,1,1,64,4,3,1,0,0,13000,0,1,,2,0,0,0,10,,0,0,0,,,,
70,25308001007,693,25308,001,007,,,,,,,,,,,12,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,396.838510035671,,362374,,0,1,51,10,7,1,0,1,4500,,,,,,5,,5,,,,0,,,,
70,25308001017,693,25308,001,017,,,,,,,,,,,12,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,396.838510035671,,437699,,0,1,49,12,5,1,0,0,18000,,,,,,5,,5,,,,0,,,,
70,25318007002,693,25318,007,002,,,,,,,,,,,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,343.083931189656,,242242,69576.5,0,1,64,6,3,1,0,0,5e+05,1,1,,1,0,2,0,7,,1,1,0,3,0,0,
70,25318007010,693,25318,007,010,,,,,,,,,,,1,1,0,0,0,0,0,0,1,0,0,0,,,,,,,2022,343.083931189656,,178981,,0,1,48,4,5,1,0,1,,1,1,,1,0,2,0,7,,1,1,0,,,,
70,25396001005,696,25396,001,005,,,,,,,,,,,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,310.328373554765,,262120,,0,1,51,12,3,1,0,1,44500,,,,,,5,,5,,,,0,,,,
72,25540003007,706,25540,003,007,,,,,,,,,,,11,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,69.4382071897351,,58800,,0,1,65,3,5,0,1,1,10070,0,1,,1,0,0,0,6,,1,1,0,,,,
72,25549003007,706,25549,003,007,,,,,,,,,,,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,461.155699081039,,104905,92440.5,0,1,59,6,2,0,1,1,10000,0,1,,1,0,0,0,10,,0,1,0,4,0,0,
72,25567022008,707,25567,022,008,,,,,,,,,,,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,501.061859927973,,131796,,0,1,74,3,3,1,0,0,14000,0,1,,2,0,3,0,13,,0,0,0,,,,
72,25591008002,708,25591,008,002,,,,,,,,,,,12,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2022,1181.58471079254,,339038,,0,1,48,12,4,1,0,1,1e+05,1,1,,2,0,18,0,16,,0,0,0,,,,
72,25591008004,708,25591,008,004,,,,,,,,,,,12,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,1181.58471079254,,78898,,0,1,62,,5,1,0,0,10000,1,1,,2,0,18,0,16,,0,0,0,,,,
72,25600003015,708,25600,003,015,,,,,,,,,,,9,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,1467.27320156801,,173266,88204.5,0,1,59,3,3,1,0,0,30000,0,1,,1,0,1,0,17,,1,1,0,4,0,0,
72,25609006002,708,25609,006,002,,,,,,,,,,,10,0,1,0,1,0,1,0,0,0,0,0,,,,,,,2022,701.399064675397,,91440,,0,1,66,11,2,1,0,1,32000,0,1,,2,0,1,0,1.5,,0,0,0,,,,
72,25609006006,708,25609,006,006,,,,,,,,,,,10,0,1,0,1,0,1,0,0,0,0,0,,,,,,,2022,701.399064675397,,185343,,0,1,48,6,5,1,0,0,6500,0,1,,2,0,1,0,1.5,,0,0,0,,,,
72,25609006010,708,25609,006,010,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,2022,701.399064675397,,87780,,0,1,42,6,5,1,0,1,3000,0,1,,2,0,1,0,1.5,,0,0,0,,,,
72,25633013012,709,25633,013,012,,,,,,,,,,,10,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,262.086308544758,,237384,146411,0,1,77,3,6,1,0,0,7500,,,,,,5,,5,,,,0,5,0,0,
72,25660013007,710,25660,013,007,,,,,,,,,,,8,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,781.88915687414,,44400,,0,1,63,7,1,1,0,1,11000,0,1,,1,0,80,0,30,,0,1,0,,,,
72,25660013008,710,25660,013,008,,,,,,,,,,,8,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,781.88915687414,,198769,,0,1,63,5,4,1,0,1,10000,0,1,,1,0,80,0,30,,0,1,0,,,,
72,25660013009,710,25660,013,009,,,,,,,,,,,8,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,781.88915687414,,86881,,0,1,41,3,4,1,0,0,40000,0,1,,1,0,80,0,30,,0,1,0,,,,
72,25666012003,710,25666,012,003,,,,,,,,,,,1,1,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,661.24181649493,,204051,,0,1,87,2,6,1,0,0,5000,0,1,,1,0,90,0,15,,0,1,0,,,,
72,25666012010,710,25666,012,010,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,661.24181649493,,59654,,0,1,80,5,3,0,1,0,10000,0,1,,1,0,90,0,15,,0,1,0,,,,
72,25666012011,710,25666,012,011,,,,,,,,,,,1,1,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,661.24181649493,,64441,,0,1,70,2,3,0,1,1,15000,0,1,,1,0,90,0,15,,0,1,0,,,,
72,25684010002,711,25684,010,002,,,,,,,,,,,9,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2022,587.421322932214,,75985,,0,1,40,8,4,1,0,1,5000,0,1,,1,0,9,0,15,,0,1,0,,,,
72,25684010003,711,25684,010,003,,,,,,,,,,,9,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2022,587.421322932214,,227998,,0,1,48,,5,1,0,1,15000,0,1,,1,0,9,0,15,,0,1,0,,,,
72,25684010010,711,25684,010,010,,,,,,,,,,,9,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2022,587.421322932214,,87351,,0,1,39,9,4,1,0,1,7000,0,1,,1,0,9,0,15,,0,1,0,,,,
72,25684010014,711,25684,010,014,,,,,,,,,,,9,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2022,587.421322932214,,202680,120744,0,1,47,2,6,0,1,1,3000,0,1,,1,0,9,0,15,,0,1,0,5,0,0,
72,25696005003,711,25696,005,003,,,,,,,,,,,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2022,910.089645063886,,79654,,0,1,60,5,2,1,0,1,14000,0,1,,2,0,1,0,13,,1,0,0,,,,
72,25696005008,711,25696,005,008,,,,,,,,,,,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2022,910.089645063886,,608794,,0,1,39,12,4,1,0,1,40000,0,1,,2,0,1,0,13,,1,0,0,,,,
72,25696005011,711,25696,005,011,,,,,,,,,,,12,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2022,910.089645063886,,178763,,0,1,55,2,2,0,1,0,6000,0,1,,2,0,1,0,13,,1,0,0,,,,
72,25696005014,711,25696,005,014,,,,,,,,,,,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2022,910.089645063886,,225117,119852,0,1,60,8,5,1,0,1,16000,0,1,,2,0,1,0,13,,1,0,0,5,0,0,
72,25699001002,711,25699,001,002,,,,,,,,,,,6,0,1,0,1,0,1,0,0,0,0,0,,,,,,,2022,205.398399893848,,178200,,0,1,61,5,3,1,0,0,15000,0,1,,1,0,1,0,1.5,,0,1,0,,,,
72,25699001006,711,25699,001,006,,,,,,,,,,,6,0,1,0,0,1,1,0,0,0,0,0,,,,,,,2022,205.398399893848,,65484,,0,1,50,4,3,1,0,1,4000,0,1,,1,0,1,0,1.5,,0,1,0,,,,
72,25699001008,711,25699,001,008,,,,,,,,,,,6,0,1,0,0,1,1,0,0,0,0,0,,,,,,,2022,205.398399893848,,139392,,0,1,40,5,4,1,0,1,6000,0,1,,1,0,1,0,1.5,,0,1,0,,,,
72,25699001014,711,25699,001,014,,,,,,,,,,,6,0,1,0,0,1,1,0,0,0,0,0,,,,,,,2022,205.398399893848,,135408,63208.5,0,1,68,5,4,1,0,0,13000,0,1,,1,0,1,0,1.5,,0,1,0,2,0,1,
72,25705006002,711,25705,006,002,,,,,,,,,,,8,0,1,0,0,1,0,0,0,1,0,0,,,,,,,2022,688.356260042981,,97104,115757.5,0,1,42,5,4,1,0,0,8000,0,1,,2,0,0.05,0,9,,0,0,0,4,0,0,
72,25729001003,712,25729,001,003,,,,,,,,,,,3,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,531.816100173278,,171049,,0,1,61,8,2,0,1,0,20000,0,1,,2,0,1,0,33,,0,0,0,,,,
72,25729001005,712,25729,001,005,,,,,,,,,,,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2022,531.816100173278,,68495,,0,1,47,12,4,1,0,1,10000,0,1,,2,0,1,0,33,,0,0,0,,,,
72,25729005001,712,25729,005,001,,,,,,,,,,,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2022,504.459304896875,,241920,,0,1,43,6,6,1,0,1,30000,0,1,,2,0,1,0,33,,0,0,0,,,,
72,25729005005,712,25729,005,005,,,,,,,,,,,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2022,504.459304896875,,129096,,0,1,66,4,6,1,0,1,30000,0,1,,2,0,1,0,33,,0,0,0,,,,
